District,Block,School_ID,School_Name,Overall_Growth_pct,Boys_Growth_pct,Girls_Growth_pct,C8_Change_pct,C9_Change_pct,C10_Change_pct,C11_Change_pct,C12_Change_pct,Gender_Driver,Class_Driver,Growth_Pattern_Tag,Model_School_Flag
MUZAFFARNAGAR,SHAHPUR,9020503706,GOVT. HIGH SCHOOL JEEVNA (SHAHPUR),16.18,46.15,-2.38,,23.68,6.67,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
PILIBHIT,BARKHERA,9210203203,PANDIT DEEN DAYAL UPADHYAY GOVERNMENT MODEL INTER COLLEGE RAMNAGAR JAGAT BARKHERA PILIBIHT,27.71,29.93,25.0,-100.0,25.0,-2.91,87.8,73.68,Balanced,Upper_Class_Growth,Balanced Upper Class Growth,True
PILIBHIT,BISALPUR,9210301503,"GOVERNMENT  HIGH SCHOOL, LUHICHA BISALPUR",28.41,27.69,30.43,,-2.27,59.09,,,Balanced,All_Round_Growth,Balanced All Round Growth,True
PILIBHIT,LALORIKHERA,9210504211,PANDIT DEEN DAYAL UPADHYAY GOVERNMENT MODEL INTER COLLEGE KHAMARIA PUL LALORIKHER PILIBHIT,28.45,6.93,59.71,100.0,3.67,14.71,55.74,56.9,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
PILIBHIT,N. P. PILIBHIT,9210901104,GOVERNMENT INTER COLLEGE SHER MOHAMMAD PILIBHIT,337.5,300.0,347.37,,140.0,,155.56,,Girls-Led,Lower_Class_Growth,Girls-Led Lower Class Growth,True
PILIBHIT,PURANPUR,9210721503,GOVERNMENT HIGH SCHOOL MURAINA GAURI PURANPUR,31.58,4.76,64.71,,150.0,-23.08,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
PRATAPGARH,AASPUR-DEOSARA,9430103805,G H S S DHARAHARA,49.28,46.67,51.28,,133.33,12.5,,,Balanced,All_Round_Growth,Balanced All Round Growth,True
PRATAPGARH,AASPUR-DEOSARA,9430100103,"GOVT. H.S.S, ATRAURA",65.52,-45.45,414.29,,220.0,-15.79,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
PRATAPGARH,AASPUR-DEOSARA,9430107403,GOVT. HIGHER SECONDARY SCHOOL,33.33,5.26,64.71,,68.75,5.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
PRATAPGARH,AASPUR-DEOSARA,9430106703,Pt Deendayal Upadhyay Govt Model Inter College Mahuli Aspur Devsara,120.0,146.88,93.94,157.14,285.71,-2.63,533.33,400.0,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
PRATAPGARH,BABA BHELKHARNATH,9431903303,GOVT. H.S.SCHOOL RASULAHA PRATAPGARH,27.78,-18.18,100.0,,-57.14,81.82,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
PRATAPGARH,BABA BHELKHARNATH,9431905303,GOVT. HIGHER SECONDRY SCHOOL KANPA,131.43,283.33,52.17,,162.5,105.26,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
PRATAPGARH,BABAGANJ,9430207309,GOVT. H.S.SCHOOL LARU KUNDA PRATAPGARH,272.73,340.0,216.67,,155.56,800.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
PRATAPGARH,BABAGANJ,9430206004,Pt Deendayal Upadhyay Govt Model Inter College Mahewa Malkiya Babaganj,20.3,37.5,3.96,-12.9,4.0,-47.47,1766.67,257.14,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
PRATAPGARH,BIHAR,9430303703,GOVT. H S S DEVRI HARDO PATTI,15.38,25.81,0.0,,36.84,3.03,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
PRATAPGARH,GAURA,9431805403,GOVT. GIRLS INTER COLLEGE,120.0,,120.0,,242.86,38.71,146.15,93.33,Undetermined,All_Round_Growth,Undetermined All Round Growth,False
PRATAPGARH,GAURA,9431808606,GOVT. HIGHER SECONDRY SCHOOL SULTANPUR,18.29,-2.27,42.11,,29.11,8.24,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
PRATAPGARH,KALAKANKER,9430604504,Pt Deendayal Upadhyay Govt Model Inter College Murassapur Kalakankar,45.78,52.0,36.36,-5.88,73.33,-71.43,360.0,1000.0,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
PRATAPGARH,LAXMANPUR,9430906504,GOVT. HIGHER SEC. SCHOOL SHEETAL PATTI,55.0,16.67,93.33,,195.83,-38.89,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
PRATAPGARH,MANGRAURA,9431108108,G H S VARI KALA,147.62,160.0,136.36,,209.09,80.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
PRATAPGARH,MANGRAURA,9431111005,GOVT. INTRE HOGHE SECONDARY SCHOOL,55.95,59.52,52.38,,70.73,41.86,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
PRATAPGARH,PATTI,9431204804,G H S BASAULI,121.57,192.31,97.37,,97.06,170.59,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
PRATAPGARH,SADWA-CHANDRIKA,9431505603,GOVT. H.S.S. LOHANG PATTI  PRATAPGARH,50.0,17.46,139.13,,75.0,23.81,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
PRATAPGARH,SANGIPUR,9431406808,GHS RAJAPUR,25.58,152.17,-20.63,,77.42,-3.64,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
PRATAPGARH,SANGIPUR,9431401003,GOVERNMENT HIGHER SECONDARY SCHOOL,100.0,-62.5,181.25,,20.0,500.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
PRATAPGARH,SHIVGARH,9431700203,GOVT. H S SCHOOL IMLIDAD,225.0,-33.33,1000.0,,150.0,250.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
PRATAPGARH,SHIVGARH,9431708707,Pt Deendayal Upadhyay Govt Model Inter College Kuradeeh Shivgarh,89.02,71.93,128.0,177.78,75.0,-29.27,1733.33,38.46,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
PRAYAGRAJ,BAHARIYA,9451904506,PT D.D.U.G.M.INTER COLLEGE,39.74,21.25,46.26,36.36,77.27,9.68,19.3,55.32,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
PRAYAGRAJ,DHANUPUR,9451501409,GOVERNMENT GIRLS INTER COLLEGE,64.0,,64.0,,93.33,2.7,133.33,73.33,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
PRAYAGRAJ,KORAON,9451004607,RAJKIYA U.M.V. SANSAR PUR,60.38,73.68,52.94,,95.65,33.33,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
PRAYAGRAJ,MANDA,9451608203,GOVT.H.S.SCHOOL,21.88,0.0,50.0,,-35.71,66.67,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
PRAYAGRAJ,MAUAIMA,9450900303,RAJKIYA U M VIDHAYALAYA JOGIPUR MAUAIMA ,40.54,100.0,-4.76,,140.0,-27.27,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
PRAYAGRAJ,MEJA,9450509801,RAJKIYA KANYA U.M.V. JEWANIYA,545.45,,190.91,,407.69,744.44,,,Undetermined,All_Round_Growth,Undetermined All Round Growth,False
PRAYAGRAJ,MEJA,9450504705,RAJKIYA U.M.V. PIPRANWA,26.83,54.55,8.16,,20.0,31.91,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
PRAYAGRAJ,NAGAR CHHETRA,9452200413,G.G.I.C. OLD KATARA,28.24,,28.24,,-5.13,5.41,1.96,67.44,Undetermined,All_Round_Growth,Undetermined All Round Growth,False
PRAYAGRAJ,PRATAP PUR,9450403504,RAJKIYA U M VIDHAYALAYA CHANETHU PRATAPPUR,32.0,28.12,34.88,,12.77,64.29,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
PRAYAGRAJ,SAIDABAD,9451106008,GOVT. GIRLS INTER COOLEGE,36.41,,36.41,,45.79,17.12,47.67,38.37,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
PRAYAGRAJ,SHANKAR GARH,9450100108,G.G.I.C. SHANKARGARH,70.82,,70.82,-20.51,84.62,77.36,107.69,112.5,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
PRAYAGRAJ,SHANKAR GARH,9450104704,GOVT. GIRLS I.C. NARIBARI,17.82,,17.82,,42.5,-11.76,31.37,22.86,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
PRAYAGRAJ,SHANKAR GARH,9450101503,RAJKIYA U.M.V. SONVEY,85.96,103.33,66.67,,111.11,63.33,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
RAE BARELI,CHHATOH,9282401706,GIC CHHATOH,18.6,183.33,-8.11,,-85.71,160.0,-11.11,50.0,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
RAE BARELI,CHHATOH,9281701904,PT DEEN DAYAL UPADHYAY MODEL INTER COLLEGE,15.03,10.14,20.67,165.38,-6.67,-14.29,10.29,73.91,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,False
RAE BARELI,DALMAU,9281905005,PT DEEN DAYAL UPADHYAY MODEL INTER COLLEGE,33.15,41.25,26.53,44.44,34.04,-19.18,462.5,34.78,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
RAE BARELI,GAURA,9281002306,"GOVT. HIGHER SECONDARY SCHOOL, JALAL PUR DHAI",33.66,16.88,87.5,,-3.33,87.8,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
RAE BARELI,HARCHANDPUR,9280301504,G.G.H. SCHOOL BALA,28.17,51.61,21.62,,20.0,37.31,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
RAE BARELI,JAGATPUR,9281105303,GOVT. HIGH SCHOOL ROJHAIYA BHIKHAMSHAH,37.89,135.48,-9.38,,78.38,12.07,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
RAE BARELI,JAGATPUR,9281100109,"GOVT. HIGHER SECONDARY SCHOOL, JAGATPUR",44.07,0.0,72.22,,35.14,59.09,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
RAE BARELI,KHIRON,9280801003,"GOVT. GIRLS INTER COLLAGE, KHIRON",24.38,50.0,10.58,,15.09,19.23,72.0,10.0,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
RAE BARELI,MAHRAJGANJ,9280607104,GOVT. HIGHER SECONDARY SCHOOL MAU GARBI,49.35,24.39,77.78,,89.19,12.5,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
RAE BARELI,MAHRAJGANJ,9280604203,"GOVT. HIGHER SECONDARY SCHOOL, JANAI",19.82,24.59,14.0,,23.73,15.38,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
RAE BARELI,MAHRAJGANJ,9280601705,PT. DEEN DAYAL UPADDHYAY  RAJKIYA MODEL INTER COLLEGE,53.23,36.61,65.56,,91.38,21.35,215.15,-12.05,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
RAE BARELI,RAHI,9280103704, GOVT. HIGH SCHOOL SANAHI,44.76,36.96,50.85,,50.0,37.78,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
RAE BARELI,RAHI,9280100806,GOVT. HIGH SCHOOL BELA BHELA,32.43,40.38,25.42,,26.23,40.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
RAE BARELI,RAHI,9280103203,PT DEEN DAYAL UPADHYAY MODEL INTER COLLEGE,42.11,52.73,32.2,155.56,33.96,-17.28,125.0,71.7,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
RAE BARELI,ROHANIYA,9281200803,PT DEEN DAYAL UPADHYAY MODEL INTER COLLEGE,138.03,142.86,134.88,,183.33,73.08,420.0,23.53,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
RAE BARELI,SARENI,9282100106,GOVERNMENT HIGH SCHOOL PURE TRIVEDI,18.07,15.56,21.05,,82.86,-29.17,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
RAMPUR,BILASPUR,9050211715,GOVT IC BILASPUR,134.15,161.11,113.04,100.0,53.85,310.0,225.0,40.0,Boys-Led,Lower_Class_Growth,Boys-Led Lower Class Growth,False
RAMPUR,CHAMRAUVA,9050402710,GOVT HSS CHAMRAUVA,147.37,-29.63,306.67,,109.09,200.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
RAMPUR,CHAMRAUVA,9050410802,"GOVT INTER COLLEGE, MANKARA, BLOCK CHAMRAUVA SADAR RAMPUR",220.44,194.44,249.23,242.11,29.58,,112.77,,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
RAMPUR,CHAMRAUVA,9050409918,PT.DEEN DYAL UPADHYAY GOVT. MODEL IC KAKRAUVA,16.98,6.35,28.42,67.92,39.64,-1.82,2.26,15.65,Girls-Led,Lower_Class_Growth,Girls-Led Lower Class Growth,False
RAMPUR,SAID NAGAR,9050613601,GOVT INTER COLLEGE MOHAMMADPUR SHUMALI,678.57,985.71,371.43,,30.0,,775.0,,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
RAMPUR,SAID NAGAR,9050630801,GOVT. I  SAIJANI NANKAR,45.81,,38.92,54.55,24.0,32.32,35.06,134.0,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
RAMPUR,SAID NAGAR,9050619004,GOVT. INTER COLLEGE MANAKPUR BANJARIYA,85.42,111.98,68.59,187.88,60.0,65.54,42.86,209.57,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
RAMPUR,SHAHBAD,9050111403,GOVT HSS SHAHPUR DEV,65.31,57.14,68.57,,51.85,81.82,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
RAMPUR,SHAHBAD,9050100703,GOVT INTER COLLEGE SHAHABAD,286.26,322.08,235.19,224.24,115.94,,248.28,,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,False
RAMPUR,SUAR,9050302603,GOVT GIRLS I C NARPAT NAGAR,32.28,,31.99,,33.33,16.39,77.03,10.45,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
RAMPUR,SUAR,9050317018,GOVT HSS RAZA NAGAR,23.3,96.3,-2.63,,22.92,23.64,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
RAMPUR,SUAR,9050315824,GOVT INTER COLLEGE SWAR,19.87,8.33,,480.0,96.43,56.67,-9.89,-41.0,Undetermined,Lower_Class_Growth,Undetermined Lower Class Growth,False
RAMPUR,TOWN AREA RAMPUR,9050701903,GOVT KHURSHEED GIRLS IC RAM PUR,28.99,,28.99,117.5,-6.3,117.02,36.19,12.26,Undetermined,Lower_Class_Growth,Undetermined Lower Class Growth,False
RAMPUR,TOWN AREA RAMPUR,9050703909,GOVT ORIENTAL COLLEGE RAMPUR,500.0,,100.0,500.0,,,,,Undetermined,All_Round_Growth,Undetermined All Round Growth,False
SAHARANPUR,DEOBAND,9010504805,GOVT. HIGH SCHOOL JAHKWALA,22.06,15.0,32.14,,65.62,-16.67,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SAHARANPUR,DEOBAND,9010502204,GOVT. HIGH SCHOOL UNCHAGAON,21.21,66.67,-4.76,,25.0,17.65,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SAHARANPUR,DEOBAND,9010505706,RAJKIYE INTER COLLEGE SANPALA BAKKAL,112.5,150.0,90.0,,-50.0,,75.0,,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,False
SAHARANPUR,GANGOH,9010310203,GOVT. HIGH SCHOOL CHAUPURA,45.95,58.82,35.0,,61.9,25.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SAHARANPUR,GANGOH,9010302208,GOVT. HIGH SCHOOL LAKHNOTI,21.25,58.62,0.0,,3.85,53.57,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SAHARANPUR,GANGOH,9010306705,PtDDUGICDhayakiGangoh,16.5,16.67,16.36,28.57,50.0,-28.57,100.0,23.53,Balanced,Upper_Class_Growth,Balanced Upper Class Growth,False
SAHARANPUR,MUZAFFARABAD,9011213906,GOVT. HIGH SCHOOL PATHLOKAR,176.67,287.5,136.36,,358.33,55.56,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SAHARANPUR,MUZAFFARABAD,9011209303,SAMAJWADI  ABHINAV VIDYALYA KALUWAL,15.85,36.36,-7.89,-25.0,20.0,0.0,5.88,58.33,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,False
SAHARANPUR,NAGAL,9011103706,GOVT. HIGH SCHOOL KUTUBPUR LABDOLA,37.5,27.08,47.92,,87.5,1.79,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
SAHARANPUR,NAGAL,9011101410,RAJKIYE INTER COLLEGE BANHERA KHAS,86.57,77.5,100.0,,-40.91,,39.13,,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
SAHARANPUR,NAKUR,9010106501,GOVT. GIRL INTER COLLEGE NICHI NAKUR,43.04,68.0,31.48,,-15.0,12.0,73.68,133.33,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
SAHARANPUR,NAKUR,9010103304,GOVT. HIGH SCHOOL RANIPUR BARSI,21.05,-16.67,55.0,,0.0,38.1,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SAHARANPUR,NAKUR,9010106116,GOVT. HIGH SCHOOL TABER,16.92,25.0,10.81,,25.81,8.82,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SAHARANPUR,NANAUTA,9010906011,GOVT. GIRLS INTER COLLEGE TIKRAUL,21.48,,21.48,,33.33,-4.4,39.39,27.87,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
SAHARANPUR,NANAUTA,9010904804,RAJKIYA  HIGH SCHOOL KUWA KHERA,41.86,69.7,24.53,,37.21,46.51,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
SAHARANPUR,PUNWARKA,9011001825,GOVT INTER COLLEGE KAILASHPUR,64.71,86.46,51.57,,14.85,47.83,-22.35,,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,True
SAHARANPUR,PUNWARKA,9011005113,GOVT. HIGH SCHOOL SADAK DUDLEE,22.55,55.26,3.12,,26.0,19.23,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
SAHARANPUR,PUNWARKA,9011001203,GOVT. HIGH SCHOOL SONA,21.78,-3.85,48.98,,32.65,11.54,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SAHARANPUR,PUNWARKA,9011002605,RAJKIY KANYA INTER COLLEGE,16.2,,16.2,,7.23,14.74,37.21,10.0,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
SAHARANPUR,SADHOLI KADIM,9010404507,GOVT INTER COLLEGE DABKAURA,65.45,19.12,140.48,,23.64,387.5,-6.38,,Girls-Led,Lower_Class_Growth,Girls-Led Lower Class Growth,True
SAHARANPUR,SADHOLI KADIM,9010406103,GOVT INTER COLLEGE HABIBPUR TAPOVAN,36.23,45.45,20.0,140.0,35.0,-30.0,42.86,,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,False
SAHARANPUR,SADHOLI KADIM,9010401006,GOVT. HIGH SCHOOL KHERI MADHTI,49.56,27.4,90.0,,27.27,80.85,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
SAHARANPUR,SARSAVA,9010710108,GOVT. HIGH SCHOOL BUDDA KHEDA,18.48,14.29,20.31,,12.5,27.78,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SAHARANPUR,SARSAVA,9010702506,GOVT. HIGH SCHOOL DAULATPUR,34.38,35.29,33.33,,0.0,73.33,,,Balanced,All_Round_Growth,Balanced All Round Growth,False
SAHARANPUR,SARSAVA,9010703103,RAJKIYA INTER COLLEGE PANCHKUAN,15.15,34.91,4.19,32.56,0.96,-1.23,46.67,43.59,Boys-Led,Upper_Class_Growth,Boys-Led Upper Class Growth,False
SAHARANPUR,T.A. SAHAHRANPUR,9010610303,GOVT. INTER COLLEGE KAMELA ROAD,136.0,,136.0,333.33,154.76,91.49,56.52,76.47,Undetermined,Lower_Class_Growth,Undetermined Lower Class Growth,False
SAHARANPUR,T.A. SAHAHRANPUR,9010602509,GOVT.BOYS INTER COLLEGE,17.77,17.77,,0.0,23.66,13.7,12.75,22.39,Undetermined,All_Round_Growth,Undetermined All Round Growth,False
SAMBHAL (BHIM NAGAR),BEHJOI,9680410105,Pt deendayal govt ic rajpur,45.16,43.83,47.01,25.71,33.71,0.0,230.0,93.18,Balanced,Upper_Class_Growth,Balanced Upper Class Growth,True
SAMBHAL (BHIM NAGAR),JUNAVAI,9680700305,Pt deendayal govt ic nadrauli,26.51,24.64,29.87,42.11,17.19,-13.04,34.62,166.67,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
SAMBHAL (BHIM NAGAR),PAWANSA,9681000106,GOVERNMENT INTER COLLEGE,186.67,137.5,242.86,,11.11,,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
SAMBHAL (BHIM NAGAR),SAMBHAL,9681110418,GOVERNMENT KANYA INTER COLLEGE,19.23,,19.23,-5.56,-6.36,65.52,117.07,-14.67,Undetermined,Upper_Class_Growth,Undetermined Upper Class Growth,False
SAMBHAL (BHIM NAGAR),SAMBHAL,9681112903,GOVT INTER COLLEGE DHIMARKHEDI,59.85,55.91,63.38,1.52,-21.78,140.0,137.14,322.73,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
SAMBHAL (BHIM NAGAR),SAMBHAL CITY,9681303933,GOVERNMENT INTER COLLEGE TAKHTGOSAI,72.73,80.0,0.0,620.0,100.0,14.29,-100.0,-58.33,Boys-Led,Lower_Class_Growth,Boys-Led Lower Class Growth,False
SANT KABIR NAGAR,BAGHAULI,9561613001,GOVT. INTER COLLEGE BANAULI SANT KABIR NAGAR,219.81,152.27,267.74,37.5,-7.04,3133.33,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
SANT KABIR NAGAR,BAGHAULI,9561602803,GOVT.HIGH SCHOOL BHAGWANPUR,36.36,-6.25,76.47,,-16.67,100.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SANT KABIR NAGAR,BAGHAULI,9561606805,GOVT.HIGH SCHOOL JAMDEEH,186.11,346.67,71.43,,126.32,252.94,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
SANT KABIR NAGAR,HAINSAR BAZAR,9561915401,GOVT. HIGH SCHOOL RAMJANGALA,66.67,95.31,43.75,,65.85,67.74,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
SANT KABIR NAGAR,NATHNAGAR,9562007409,GOVT. UMV MAHULI,78.95,60.0,91.3,,54.17,121.43,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SHAHJAHANPUR,BANDA,9220603906,RAJKIYE UCHCHTAR MADHYMIK VIDHYALAY NAVICHI,22.02,31.03,11.76,,-7.27,51.85,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
SHAHJAHANPUR,BHAWALKHERA,9221306403,GOVT. INTER COLLAGE,30.09,24.86,36.62,276.19,-2.04,-36.04,56.14,150.0,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
SHAHJAHANPUR,DADRAUL,9220108303,G.H.S. KAPER KATKA,97.62,61.9,133.33,,123.53,80.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SHAHJAHANPUR,DADRAUL,9220100505,GOV. HSS PIPROULA SHAHJAHANPUR,16.46,8.15,26.85,,37.84,-1.52,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SHAHJAHANPUR,DADRAUL,9220102808,RAJKIYA INTER COLLEGE TIKRI,128.57,133.33,124.18,,-31.43,,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
SHAHJAHANPUR,JAITIPUR,9220202705,G.H.S. BARI PRASIDDHAPUR,18.92,46.67,0.0,,26.32,11.11,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SHAHJAHANPUR,JALALABAD,9220304005,RAJKIYE UCHTAR M.V. KHANDHAR,129.35,117.86,147.22,,125.53,133.33,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
SHAHJAHANPUR,KALAN,9221002502,G.H.S.HATHINI NAGARIYA,100.0,66.67,137.5,,340.0,0.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SHAHJAHANPUR,KALAN,9221004402,RAJKIYA INTER COLLEGE SANGERI,179.17,183.78,171.74,,0.83,,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
SHAHJAHANPUR,KANTH,9221117203,G.H.S.  CHAUHANPUR,61.54,68.42,51.85,,40.0,96.0,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
SHAHJAHANPUR,KANTH,9221103207,RAJKIYE UCHCHYTER MADHYMIK VIDHAYLAY JAMUNI DAULAT PUR,28.89,43.66,12.5,,55.22,2.94,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,True
SHAHJAHANPUR,KATRA KHUDAGANJ,9220910902,RAJKIYE INTER COLLEGE KHERA NAWADA KATRA,49.5,36.26,60.36,,21.43,26.53,100.0,,Girls-Led,Upper_Class_Growth,Girls-Led Upper Class Growth,True
SHAHJAHANPUR,KHUTAR,9220701807,RAJKIYE UCHTAR MADMAMIK MALIKA,21.01,3.64,35.94,,26.67,15.25,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
SHAHJAHANPUR,MIRJAPUR,9221209803,G.H.S. CHITRAU,17.02,0.0,28.57,,9.52,23.08,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SHAHJAHANPUR,MIRJAPUR,9221208002,RAJKIYE UCHTAR M.V. SADIKPUR,21.33,30.3,14.29,,33.33,13.33,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SHAHJAHANPUR,NIGOHI,9220402903,G.H.S. PARSAUNA KHALILPUR,27.12,34.38,18.52,,28.12,25.93,,,Boys-Led,All_Round_Growth,Boys-Led All Round Growth,False
SHAHJAHANPUR,PUWAYA,9221401606,G.H.S. JUJHARPUR,24.62,-21.43,59.46,,72.0,-5.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SHAHJAHANPUR,SINDHAULI,9220505207,Pandit Deen Dayal Upadhyay Rajkiya Model Inter College,49.72,36.7,69.63,,90.65,39.35,81.25,2.65,Girls-Led,Lower_Class_Growth,Girls-Led Lower Class Growth,True
SHAHJAHANPUR,TILHAR,9220807002,"Government Higher Secondary School, Sahampur",36.05,20.83,55.26,,67.65,15.38,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,True
SHAHJAHANPUR,TILHAR,9220802902,RAJKIYE U.M. VIDHALAYA DHAKIA RAGHA TILHAR,37.25,3.85,72.0,,47.62,30.0,,,Girls-Led,All_Round_Growth,Girls-Led All Round Growth,False
SHAMLI (PRABUDH NAGAR),KAIRANA,9740800806,GOVT HIGH SCHOOL PAWATI KALAN SHAMLI,34.15,33.33,34.48,,100.0,-22.73,,,Balanced,All_Round_Growth,Balanced All Round Growth,False
