school_id,school_name,district,block,School_Type,Class_Range_Label,Enroll_2223,Enroll_2324,Enroll_2425,Enroll_2526,Growth_2223_2324,Growth_2324_2425,Growth_2425_2526,Overall_Growth,Trend_Tag
9282401706,GIC CHHATOH,RAE BARELI,CHHATOH,Middle_to_Secondary,6-10,43.0,41.0,54,51,-4.65,31.71,-5.56,18.6,Volatile
9282401707,GOV. GIRLS HIGHER SECONDERY CHHATOH,RAE BARELI,CHHATOH,Senior_Secondary,9-12,48.0,37.0,34,32,-22.92,-8.11,-5.88,-33.33,Consistent Decline
9281701904,PT DEEN DAYAL UPADHYAY MODEL INTER COLLEGE,RAE BARELI,CHHATOH,Middle_to_Higher,6-12,386.0,564.0,426,444,46.11,-24.47,4.23,15.03,Volatile
9281905005,PT DEEN DAYAL UPADHYAY MODEL INTER COLLEGE,RAE BARELI,DALMAU,Middle_to_Higher,6-12,178.0,195.0,229,237,9.55,17.44,3.49,33.15,Consistent Growth
9282306503,GOVT.  INTER COLLEGE,RAE BARELI,DEEH,Middle_to_Higher,6-12,1285.0,1420.0,1421,1245,10.51,0.07,-12.39,-3.11,Peaked
9282306504,GOVT. GIRLS INTER COLLEGE,RAE BARELI,DEEH,Middle_to_Higher,6-12,741.0,763.0,797,799,2.97,4.46,0.25,7.83,Stable
9282306106,RAJKIYE HAIGH SCHOOL VIRNAWO,RAE BARELI,DEEH,Senior_Secondary,9-12,154.0,174.0,163,147,12.99,-6.32,-9.82,-4.55,Peaked
9281002306,"GOVT. HIGHER SECONDARY SCHOOL, JALAL PUR DHAI",RAE BARELI,GAURA,Senior_Secondary,9-12,101.0,93.0,122,135,-7.92,31.18,10.66,33.66,Recovery
9281003801,"GOVT.GIRLS INTER COLLAGE, GURGUJ PUR",RAE BARELI,GAURA,Middle_to_Secondary,6-10,427.0,425.0,397,370,-0.47,-6.59,-6.8,-13.35,Consistent Decline
9280302307,"G.G. HIGHER SECONDARY SCHOOL, PASCHIM GAON",RAE BARELI,HARCHANDPUR,Senior_Secondary,9-12,73.0,60.0,58,53,-17.81,-3.33,-8.62,-27.4,Consistent Decline
9280301504,G.G.H. SCHOOL BALA,RAE BARELI,HARCHANDPUR,Senior_Secondary,9-12,142.0,159.0,180,182,11.97,13.21,1.11,28.17,Consistent Growth
9280302402,"GOVT. INTER COLLAGE, TERA BAROULA",RAE BARELI,HARCHANDPUR,Middle_to_Higher,6-12,302.0,331.0,260,230,9.6,-21.45,-11.54,-23.84,Peaked
9281105303,GOVT. HIGH SCHOOL ROJHAIYA BHIKHAMSHAH,RAE BARELI,JAGATPUR,Senior_Secondary,9-12,95.0,112.0,123,131,17.89,9.82,6.5,37.89,Consistent Growth
9281100109,"GOVT. HIGHER SECONDARY SCHOOL, JAGATPUR",RAE BARELI,JAGATPUR,Senior_Secondary,9-12,59.0,46.0,65,85,-22.03,41.3,30.77,44.07,Recovery
9280801003,"GOVT. GIRLS INTER COLLAGE, KHIRON",RAE BARELI,KHIRON,Middle_to_Secondary,6-10,160.0,187.0,190,199,16.88,1.6,4.74,24.38,Consistent Growth
9280804204,JAWAHAR GOVT. INTER COLLEGE,RAE BARELI,KHIRON,Middle_to_Secondary,6-10,319.0,303.0,329,350,-5.02,8.58,6.38,9.72,Recovery
9280802702,PT DEEN DAYAL UPADHYAY MODEL INTER COLLEGE HARIPUR NIHASTHA,RAE BARELI,KHIRON,Middle_to_Higher,6-12,85.0,87.0,100,88,2.35,14.94,-12.0,3.53,Peaked
9282001127,"GOVT. GIRLS INTER COLLAGE, LALGANJ",RAE BARELI,LALGANJ,Middle_to_Higher,6-12,121.0,127.0,128,121,4.96,0.79,-5.47,0.0,Peaked
9282002304,GOVT. HIGH SCHOOL CHANDITIKAR,RAE BARELI,LALGANJ,Senior_Secondary,9-12,75.0,91.0,71,74,21.33,-21.98,4.23,-1.33,Volatile
9280602902,"G.G.I.C. ATREHTA, MAHARAJGANJ",RAE BARELI,MAHRAJGANJ,Middle_to_Higher,6-12,657.0,647.0,606,543,-1.52,-6.34,-10.4,-17.35,Consistent Decline
9280607104,GOVT. HIGHER SECONDARY SCHOOL MAU GARBI,RAE BARELI,MAHRAJGANJ,Secondary_Only,9-10,77.0,98.0,113,115,27.27,15.31,1.77,49.35,Consistent Growth
9280604203,"GOVT. HIGHER SECONDARY SCHOOL, JANAI",RAE BARELI,MAHRAJGANJ,Senior_Secondary,9-12,111.0,112.0,111,133,0.9,-0.89,19.82,19.82,Volatile
9280605708,GOVT. INTER COLLEGE,RAE BARELI,MAHRAJGANJ,Middle_to_Higher,6-12,1545.0,1563.0,1513,1325,1.17,-3.2,-12.43,-14.24,Peaked
9280601705,PT. DEEN DAYAL UPADDHYAY  RAJKIYA MODEL INTER COLLEGE,RAE BARELI,MAHRAJGANJ,Middle_to_Higher,6-12,263.0,271.0,330,403,3.04,21.77,22.12,53.23,Consistent Growth
9282208604,GOVT. GIRLS INTER COLLEGE,RAE BARELI,NAGAR SHETRA (RBL),Middle_to_Higher,6-12,1029.0,896.0,855,787,-12.93,-4.58,-7.95,-23.52,Consistent Decline
9282208603,GOVT. INTER COLLEGE,RAE BARELI,NAGAR SHETRA (RBL),Middle_to_Higher,6-12,882.0,821.0,876,961,-6.92,6.7,9.7,8.96,Recovery
9282206102,SRI K.B. SHINHA GOVT. GIRLS INTER COLLEGE,RAE BARELI,NAGAR SHETRA (RBL),Full_School,1-12,740.0,695.0,634,630,-6.08,-8.78,-0.63,-14.86,Consistent Decline
9280103704, GOVT. HIGH SCHOOL SANAHI,RAE BARELI,RAHI,Senior_Secondary,9-12,105.0,127.0,122,152,20.95,-3.94,24.59,44.76,Volatile
9280100806,GOVT. HIGH SCHOOL BELA BHELA,RAE BARELI,RAHI,Senior_Secondary,9-12,111.0,99.0,106,147,-10.81,7.07,38.68,32.43,Recovery
9280103203,PT DEEN DAYAL UPADHYAY MODEL INTER COLLEGE,RAE BARELI,RAHI,Middle_to_Higher,6-12,228.0,259.0,327,324,13.6,26.25,-0.92,42.11,Peaked
9281201805,"GOVT. HIGHER SECONDARY SCHOOL, ROHANIYA",RAE BARELI,ROHANIYA,Senior_Secondary,9-12,119.0,86.0,82,89,-27.73,-4.65,8.54,-25.21,Recovery
9281206702,"GOVT. HIGHER SECONDARY SCHOOL, TAMASGARH",RAE BARELI,ROHANIYA,Senior_Secondary,9-12,54.0,61.0,58,54,12.96,-4.92,-6.9,0.0,Peaked
9281200803,PT DEEN DAYAL UPADHYAY MODEL INTER COLLEGE,RAE BARELI,ROHANIYA,Middle_to_Higher,6-12,71.0,136.0,146,169,91.55,7.35,15.75,138.03,Consistent Growth
9282500701,GGIC SALON,RAE BARELI,SALON,Middle_to_Higher,6-12,412.0,422.0,353,313,2.43,-16.35,-11.33,-24.03,Peaked
9282500105,RAJKIYE HIGH SCHOOL SOOCHI,RAE BARELI,SALON,Senior_Secondary,9-12,535.0,320.0,477,432,-40.19,49.06,-9.43,-19.25,Volatile
9282100106,GOVERNMENT HIGH SCHOOL PURE TRIVEDI,RAE BARELI,SARENI,Senior_Secondary,9-12,83.0,69.0,72,98,-16.87,4.35,36.11,18.07,Recovery
9280906108,"GOVT. INTER COLLAGE, A. BUJURG",RAE BARELI,SATAON,Middle_to_Secondary,6-10,246.0,256.0,260,254,4.07,1.56,-2.31,3.25,Stable
9280500703,"G.G.HIGHER SECONDARY SCHOOL, OSAAH",RAE BARELI,SHIVGARH,Senior_Secondary,9-12,215.0,211.0,201,170,-1.86,-4.74,-15.42,-20.93,Consistent Decline
9050211003,GOVT HSS AHRO BILASHPUR,RAMPUR,BILASPUR,Senior_Secondary,9-12,88.0,81.0,55,36,-7.95,-32.1,-34.55,-59.09,Consistent Decline
9050200102,GOVT HSS GAJRAULA BILASPUR,RAMPUR,BILASPUR,Senior_Secondary,9-12,102.0,84.0,112,92,-17.65,33.33,-17.86,-9.8,Volatile
9050233005,GOVT IC ASHOK NAGAR,RAMPUR,BILASPUR,Middle_to_Higher,6-12,368.0,312.0,280,269,-15.22,-10.26,-3.93,-26.9,Consistent Decline
9050211715,GOVT IC BILASPUR,RAMPUR,BILASPUR,Middle_to_Higher,6-12,41.0,74.0,112,96,80.49,51.35,-14.29,134.15,Peaked
9050211713,GOVT IC KEMRI,RAMPUR,BILASPUR,Middle_to_Higher,6-12,684.0,693.0,628,512,1.32,-9.38,-18.47,-25.15,Peaked
9050209107,"GOVT INTER COLLEGE MANUNAGAR, BILASPUR",RAMPUR,BILASPUR,Middle_to_Higher,6-12,56.0,53.0,52,45,-5.36,-1.89,-13.46,-19.64,Consistent Decline
9050402710,GOVT HSS CHAMRAUVA,RAMPUR,CHAMRAUVA,Senior_Secondary,9-12,57.0,65.0,109,141,14.04,67.69,29.36,147.37,Consistent Growth
9050410802,"GOVT INTER COLLEGE, MANKARA, BLOCK CHAMRAUVA SADAR RAMPUR",RAMPUR,CHAMRAUVA,Middle_to_Higher,6-12,137.0,288.0,390,439,110.22,35.42,12.56,220.44,Consistent Growth
9050402603,GOVT. H.S.S. NAUGAVAN,RAMPUR,CHAMRAUVA,Senior_Secondary,9-12,152.0,129.0,116,149,-15.13,-10.08,28.45,-1.97,Recovery
9050409918,PT.DEEN DYAL UPADHYAY GOVT. MODEL IC KAKRAUVA,RAMPUR,CHAMRAUVA,Middle_to_Higher,6-12,577.0,461.0,566,675,-20.1,22.78,19.26,16.98,Recovery
9050514917,"GOVT INTER COLLEGE, DHAMAURA, MILAK",RAMPUR,MILAK,Middle_to_Higher,6-12,1235.0,1130.0,1069,1067,-8.5,-5.4,-0.19,-13.6,Consistent Decline
9050609304,GOVT HIGH SCHOOL KHANDIA,RAMPUR,SAID NAGAR,Senior_Secondary,9-12,80.0,71.0,70,89,-11.25,-1.41,27.14,11.25,Recovery
9050613601,GOVT INTER COLLEGE MOHAMMADPUR SHUMALI,RAMPUR,SAID NAGAR,Middle_to_Higher,6-12,14.0,23.0,71,109,64.29,208.7,53.52,678.57,Consistent Growth
9050630801,GOVT. I  SAIJANI NANKAR,RAMPUR,SAID NAGAR,Middle_to_Higher,6-12,406.0,485.0,549,592,19.46,13.2,7.83,45.81,Consistent Growth
9050630901,GOVT. I C KASHIPUR,RAMPUR,SAID NAGAR,Middle_to_Higher,6-12,156.0,211.0,179,174,35.26,-15.17,-2.79,11.54,Peaked
9050619004,GOVT. INTER COLLEGE MANAKPUR BANJARIYA,RAMPUR,SAID NAGAR,Middle_to_Higher,6-12,624.0,729.0,912,1157,16.83,25.1,26.86,85.42,Consistent Growth
9050123004,GOVT GIRLS INTER COLLEGE PATWAI,RAMPUR,SHAHBAD,Middle_to_Secondary,6-10,970.0,930.0,862,821,-4.12,-7.31,-4.76,-15.36,Consistent Decline
9050125506,GOVT GIRLS INTER COLLEGE SHAHBAD,RAMPUR,SHAHBAD,Full_School,1-12,1088.0,1093.0,1141,1129,0.46,4.39,-1.05,3.77,Stable
9050111403,GOVT HSS SHAHPUR DEV,RAMPUR,SHAHBAD,Senior_Secondary,9-12,49.0,53.0,72,81,8.16,35.85,12.5,65.31,Consistent Growth
9050123005,GOVT INTER COLLEGE PATWAI,RAMPUR,SHAHBAD,Middle_to_Secondary,6-10,416.0,452.0,448,407,8.65,-0.88,-9.15,-2.16,Peaked
9050100703,GOVT INTER COLLEGE SHAHABAD,RAMPUR,SHAHBAD,Middle_to_Higher,6-12,131.0,294.0,372,506,124.43,26.53,36.02,286.26,Consistent Growth
9050125507,GOVT INTER COLLEGE SHAHBAD,RAMPUR,SHAHBAD,Middle_to_Higher,6-12,1710.0,1680.0,1407,1337,-1.75,-16.25,-4.98,-21.81,Consistent Decline
9050122704,GOVT. I C REBDI KALAN,RAMPUR,SHAHBAD,Middle_to_Higher,6-12,603.0,692.0,634,539,14.76,-8.38,-14.98,-10.61,Peaked
9050302603,GOVT GIRLS I C NARPAT NAGAR,RAMPUR,SUAR,Middle_to_Secondary,6-10,347.0,453.0,475,459,30.55,4.86,-3.37,32.28,Peaked
9050315823,GOVT GIRLS I C SUAR,RAMPUR,SUAR,Middle_to_Higher,6-12,650.0,600.0,505,509,-7.69,-15.83,0.79,-21.69,Recovery
9050308404,GOVT HSS DHANUPURA,RAMPUR,SUAR,Senior_Secondary,9-12,112.0,112.0,129,123,0.0,15.18,-4.65,9.82,Volatile
9050317018,GOVT HSS RAZA NAGAR,RAMPUR,SUAR,Senior_Secondary,9-12,103.0,92.0,119,127,-10.68,29.35,6.72,23.3,Recovery
9050315824,GOVT INTER COLLEGE SWAR,RAMPUR,SUAR,Middle_to_Higher,6-12,312.0,293.0,281,374,-6.09,-4.1,33.1,19.87,Recovery
9050316212,GOVT INTER COLLEGE TANDA,RAMPUR,SUAR,Middle_to_Higher,6-12,832.0,881.0,904,933,5.89,2.61,3.21,12.14,Consistent Growth
9050305311,"GOVT INTER COLLEGE, TANDA BADLI, TANDA",RAMPUR,SUAR,Middle_to_Higher,6-12,377.0,389.0,287,294,3.18,-26.22,2.44,-22.02,Volatile
9050702225,GOVT BAQAR IC RAMPUR,RAMPUR,TOWN AREA RAMPUR,Middle_to_Higher,6-12,468.0,526.0,512,527,12.39,-2.66,2.93,12.61,Volatile
9050705613,GOVT GIRLS IC QILA RAMPUR,RAMPUR,TOWN AREA RAMPUR,Middle_to_Higher,6-12,670.0,637.0,467,302,-4.93,-26.69,-35.33,-54.93,Consistent Decline
9050704510,GOVT HAMID IC RAMPUR,RAMPUR,TOWN AREA RAMPUR,Middle_to_Higher,6-12,121.0,129.0,96,97,6.61,-25.58,1.04,-19.83,Volatile
9050721403,"GOVT INTER COLLEGE, PAHADI GATE, RAMPUR",RAMPUR,TOWN AREA RAMPUR,Middle_to_Higher,6-12,257.0,261.0,286,261,1.56,9.58,-8.74,1.56,Peaked
9050701903,GOVT KHURSHEED GIRLS IC RAM PUR,RAMPUR,TOWN AREA RAMPUR,Middle_to_Higher,6-12,859.0,726.0,994,1108,-15.48,36.91,11.47,28.99,Recovery
9050702906,GOVT MURTAZA INTER COLL RAMPUR,RAMPUR,TOWN AREA RAMPUR,Middle_to_Higher,6-12,305.0,309.0,347,333,1.31,12.3,-4.03,9.18,Peaked
9050703909,GOVT ORIENTAL COLLEGE RAMPUR,RAMPUR,TOWN AREA RAMPUR,Full_School,1-12,1.0,1.0,8,6,0.0,700.0,-25.0,500.0,Volatile
9050703906,GOVT RAZA IC RAM PUR,RAMPUR,TOWN AREA RAMPUR,Middle_to_Secondary,6-10,349.0,262.0,267,301,-24.93,1.91,12.73,-13.75,Recovery
9050700515,GOVT ZULFEQAR  IC RAMPUR,RAMPUR,TOWN AREA RAMPUR,Middle_to_Higher,6-12,388.0,377.0,348,316,-2.84,-7.69,-9.2,-18.56,Consistent Decline
9050700514,GOVT ZULFEQAR GIRL IC RAM PUR,RAMPUR,TOWN AREA RAMPUR,Middle_to_Higher,6-12,438.0,509.0,462,397,16.21,-9.23,-14.07,-9.36,Peaked
9010800104,GOVT. HIGH SCHOOL PUNDAIN,SAHARANPUR,BALIA KHEDI,Senior_Secondary,9-12,47.0,39.0,44,51,-17.02,12.82,15.91,8.51,Recovery
9010802912,RAJKIYA HIGH SCHOOL SABDALPUR,SAHARANPUR,BALIA KHEDI,Senior_Secondary,9-12,115.0,105.0,69,62,-8.7,-34.29,-10.14,-46.09,Consistent Decline
9010805402,RAMABAI RAJKIYA KANYA VIDHALAY,SAHARANPUR,BALIA KHEDI,Middle_to_Higher,6-12,315.0,314.0,312,275,-0.32,-0.64,-11.86,-12.7,Consistent Decline
9010504805,GOVT. HIGH SCHOOL JAHKWALA,SAHARANPUR,DEOBAND,Senior_Secondary,9-12,68.0,62.0,53,83,-8.82,-14.52,56.6,22.06,Recovery
9010502204,GOVT. HIGH SCHOOL UNCHAGAON,SAHARANPUR,DEOBAND,Senior_Secondary,9-12,33.0,29.0,33,40,-12.12,13.79,21.21,21.21,Recovery
9010505604,GOVT. INTER COLLEGE TAYYABPUR TAPPALALU PHULAS AKBARPUR,SAHARANPUR,DEOBAND,Middle_to_Higher,6-12,139.0,144.0,123,142,3.6,-14.58,15.45,2.16,Volatile
9010506007,GOVT.HIGH SCHOOL DIVALHEDI,SAHARANPUR,DEOBAND,Senior_Secondary,9-12,48.0,34.0,23,36,-29.17,-32.35,56.52,-25.0,Recovery
9010505706,RAJKIYE INTER COLLEGE SANPALA BAKKAL,SAHARANPUR,DEOBAND,Middle_to_Higher,6-12,16.0,43.0,53,34,168.75,23.26,-35.85,112.5,Peaked
9010301503,GOVT INTER COLLEGE JHADVAN ,SAHARANPUR,GANGOH,Middle_to_Higher,6-12,160.0,166.0,141,155,3.75,-15.06,9.93,-3.12,Volatile
9010305905,GOVT. HIGH SCHOOL,SAHARANPUR,GANGOH,Senior_Secondary,9-12,67.0,54.0,57,51,-19.4,5.56,-10.53,-23.88,Volatile
9010310203,GOVT. HIGH SCHOOL CHAUPURA,SAHARANPUR,GANGOH,Senior_Secondary,9-12,37.0,36.0,40,54,-2.7,11.11,35.0,45.95,Recovery
9010302208,GOVT. HIGH SCHOOL LAKHNOTI,SAHARANPUR,GANGOH,Senior_Secondary,9-12,80.0,84.0,81,97,5.0,-3.57,19.75,21.25,Volatile
9010306705,PtDDUGICDhayakiGangoh,SAHARANPUR,GANGOH,Middle_to_Higher,6-12,103.0,112.0,124,120,8.74,10.71,-3.23,16.5,Peaked
9011208803,GOVT. HIGH SCHOOL BHAGUWALA,SAHARANPUR,MUZAFFARABAD,Senior_Secondary,9-12,84.0,80.0,76,81,-4.76,-5.0,6.58,-3.57,Recovery
9011213906,GOVT. HIGH SCHOOL PATHLOKAR,SAHARANPUR,MUZAFFARABAD,Senior_Secondary,9-12,30.0,29.0,57,83,-3.33,96.55,45.61,176.67,Recovery
9011202905,Govt. High School BADHERI GHOGHU,SAHARANPUR,MUZAFFARABAD,Senior_Secondary,9-12,119.0,112.0,117,132,-5.88,4.46,12.82,10.92,Recovery
9011214506,RAJKIY HIGH SCHOOL,SAHARANPUR,MUZAFFARABAD,Senior_Secondary,9-12,109.0,103.0,106,96,-5.5,2.91,-9.43,-11.93,Volatile
9011212104,RAJKIYA HIGH SCHOOL TOTA TANDA,SAHARANPUR,MUZAFFARABAD,Senior_Secondary,9-12,231.0,205.0,213,236,-11.26,3.9,10.8,2.16,Recovery
9011209303,SAMAJWADI  ABHINAV VIDYALYA KALUWAL,SAHARANPUR,MUZAFFARABAD,Middle_to_Higher,6-12,82.0,97.0,109,95,18.29,12.37,-12.84,15.85,Peaked
9011101207,GOVT. HIGH SCHOOL KPOORI GOVINDPUR,SAHARANPUR,NAGAL,Senior_Secondary,9-12,121.0,101.0,105,104,-16.53,3.96,-0.95,-14.05,Volatile
9011103706,GOVT. HIGH SCHOOL KUTUBPUR LABDOLA,SAHARANPUR,NAGAL,Senior_Secondary,9-12,96.0,82.0,102,132,-14.58,24.39,29.41,37.5,Recovery
9011106403,GOVT. HIGH SCHOOL SHIVPUR,SAHARANPUR,NAGAL,Senior_Secondary,9-12,31.0,35.0,28,35,12.9,-20.0,25.0,12.9,Volatile
9011101410,RAJKIYE INTER COLLEGE BANHERA KHAS,SAHARANPUR,NAGAL,Middle_to_Higher,6-12,67.0,132.0,183,125,97.01,38.64,-31.69,86.57,Peaked
9010106501,GOVT. GIRL INTER COLLEGE NICHI NAKUR,SAHARANPUR,NAKUR,Middle_to_Secondary,6-10,79.0,104.0,111,113,31.65,6.73,1.8,43.04,Consistent Growth
9010102805,GOVT. HIGH SCHOOL BADHI,SAHARANPUR,NAKUR,Senior_Secondary,9-12,118.0,108.0,122,123,-8.47,12.96,0.82,4.24,Recovery
9010109005,GOVT. HIGH SCHOOL MACHCHARHERI,SAHARANPUR,NAKUR,Senior_Secondary,9-12,64.0,71.0,85,73,10.94,19.72,-14.12,14.06,Peaked
9010103304,GOVT. HIGH SCHOOL RANIPUR BARSI,SAHARANPUR,NAKUR,Senior_Secondary,9-12,38.0,44.0,53,46,15.79,20.45,-13.21,21.05,Peaked
9010106116,GOVT. HIGH SCHOOL TABER,SAHARANPUR,NAKUR,Senior_Secondary,9-12,65.0,50.0,61,76,-23.08,22.0,24.59,16.92,Recovery
9010105208,GOVT. INTER COLLEGE KAPURI,SAHARANPUR,NAKUR,Middle_to_Higher,6-12,205.0,183.0,170,157,-10.73,-7.1,-7.65,-23.41,Consistent Decline
9010106752,LALA INDARSEN GOVT GIRLS INTER COLLEGE,SAHARANPUR,NAKUR,Middle_to_Secondary,6-10,202.0,200.0,191,166,-0.99,-4.5,-13.09,-17.82,Consistent Decline
9010106026,SH.DEVENDRA KUMAR GOVT GIRLS INTER COLLEGE,SAHARANPUR,NAKUR,Middle_to_Secondary,6-10,356.0,345.0,353,374,-3.09,2.32,5.95,5.06,Recovery
9010906011,GOVT. GIRLS INTER COLLEGE TIKRAUL,SAHARANPUR,NANAUTA,Middle_to_Secondary,6-10,284.0,327.0,341,345,15.14,4.28,1.17,21.48,Consistent Growth
9010902802,GOVT. HIGH SHCOOL BHAWASI RAIPUR,SAHARANPUR,NANAUTA,Senior_Secondary,9-12,60.0,57.0,69,54,-5.0,21.05,-21.74,-10.0,Volatile
9010904804,RAJKIYA  HIGH SCHOOL KUWA KHERA,SAHARANPUR,NANAUTA,Senior_Secondary,9-12,86.0,79.0,101,122,-8.14,27.85,20.79,41.86,Recovery
9010900806,RAJKIYA HAIGH SCHOOL ABHA NANAUTA,SAHARANPUR,NANAUTA,Senior_Secondary,9-12,75.0,89.0,92,86,18.67,3.37,-6.52,14.67,Peaked
9011007604,"GOVT HIGH SCHOOL CHANDPUR, SRE",SAHARANPUR,PUNWARKA,Senior_Secondary,9-12,34.0,31.0,30,25,-8.82,-3.23,-16.67,-26.47,Consistent Decline
9011001825,GOVT INTER COLLEGE KAILASHPUR,SAHARANPUR,PUNWARKA,Middle_to_Higher,6-12,255.0,371.0,400,420,45.49,7.82,5.0,64.71,Consistent Growth
9011005113,GOVT. HIGH SCHOOL SADAK DUDLEE,SAHARANPUR,PUNWARKA,Senior_Secondary,9-12,102.0,101.0,116,125,-0.98,14.85,7.76,22.55,Recovery
9011001203,GOVT. HIGH SCHOOL SONA,SAHARANPUR,PUNWARKA,Senior_Secondary,9-12,101.0,100.0,110,123,-0.99,10.0,11.82,21.78,Recovery
9011009401,PDDUGICCHAURADEV,SAHARANPUR,PUNWARKA,Middle_to_Higher,6-12,240.0,261.0,292,273,8.75,11.88,-6.51,13.75,Peaked
9011002605,RAJKIY KANYA INTER COLLEGE,SAHARANPUR,PUNWARKA,Middle_to_Secondary,6-10,611.0,628.0,700,710,2.78,11.46,1.43,16.2,Consistent Growth
9011010911,RAJKIYE HIGH SCHOOL,SAHARANPUR,PUNWARKA,Senior_Secondary,9-12,195.0,180.0,192,179,-7.69,6.67,-6.77,-8.21,Volatile
9011010719,RAJKIYE KANYA INTER COLLEGE.GAGALHEDI,SAHARANPUR,PUNWARKA,Middle_to_Secondary,6-10,599.0,540.0,568,585,-9.85,5.19,2.99,-2.34,Recovery
9010205108,GOVT. HIGH SHCOOL SADHOLI HARIA,SAHARANPUR,RAMPUR MANIHARAN,Senior_Secondary,9-12,120.0,138.0,131,131,15.0,-5.07,0.0,9.17,Volatile
9010201511,RAJKIYA KANYA HIGH SCHOOL,SAHARANPUR,RAMPUR MANIHARAN,Senior_Secondary,9-12,116.0,94.0,100,111,-18.97,6.38,11.0,-4.31,Recovery
9010404507,GOVT INTER COLLEGE DABKAURA,SAHARANPUR,SADHOLI KADIM,Middle_to_Higher,6-12,110.0,193.0,169,182,75.45,-12.44,7.69,65.45,Volatile
9010406103,GOVT INTER COLLEGE HABIBPUR TAPOVAN,SAHARANPUR,SADHOLI KADIM,Middle_to_Higher,6-12,69.0,84.0,75,94,21.74,-10.71,25.33,36.23,Volatile
9010408003,GOVT. HIGH SCHOOL,SAHARANPUR,SADHOLI KADIM,Senior_Secondary,9-12,148.0,133.0,109,118,-10.14,-18.05,8.26,-20.27,Recovery
9010401006,GOVT. HIGH SCHOOL KHERI MADHTI,SAHARANPUR,SADHOLI KADIM,Senior_Secondary,9-12,113.0,100.0,153,169,-11.5,53.0,10.46,49.56,Recovery
9010409003,PDDUGICNAUGAVAN,SAHARANPUR,SADHOLI KADIM,Middle_to_Higher,6-12,23.0,16.0,14,24,-30.43,-12.5,71.43,4.35,Recovery
9010710108,GOVT. HIGH SCHOOL BUDDA KHEDA,SAHARANPUR,SARSAVA,Senior_Secondary,9-12,92.0,105.0,102,109,14.13,-2.86,6.86,18.48,Volatile
9010702506,GOVT. HIGH SCHOOL DAULATPUR,SAHARANPUR,SARSAVA,Senior_Secondary,9-12,32.0,32.0,41,43,0.0,28.12,4.88,34.38,Volatile
9010710801,GOVT. INTER COLLEGE GHUMTI,SAHARANPUR,SARSAVA,Middle_to_Higher,6-12,499.0,544.0,533,496,9.02,-2.02,-6.94,-0.6,Peaked
9010703103,RAJKIYA INTER COLLEGE PANCHKUAN,SAHARANPUR,SARSAVA,Middle_to_Higher,6-12,297.0,304.0,330,342,2.36,8.55,3.64,15.15,Consistent Growth
9011400504,GOVT.KANYA INTER COLLEGE DEOBAND,SAHARANPUR,T.A. DEOBAND,Middle_to_Higher,6-12,560.0,570.0,607,597,1.79,6.49,-1.65,6.61,Peaked
9010610303,GOVT. INTER COLLEGE KAMELA ROAD,SAHARANPUR,T.A. SAHAHRANPUR,Middle_to_Higher,6-12,150.0,223.0,288,354,48.67,29.15,22.92,136.0,Consistent Growth
9010602509,GOVT.BOYS INTER COLLEGE,SAHARANPUR,T.A. SAHAHRANPUR,Middle_to_Higher,6-12,422.0,395.0,484,497,-6.4,22.53,2.69,17.77,Recovery
9010605703,GOVT.KANYA HYRE SECONDARY SCHOOL,SAHARANPUR,T.A. SAHAHRANPUR,Full_School,1-12,510.0,491.0,521,571,-3.73,6.11,9.6,11.96,Recovery
9680107105,GOVT.HIGHER SEC.SCHOOL HARTHALA,SAMBHAL (BHIM NAGAR),ASMOLI,Senior_Secondary,9-12,161.0,123.0,130,140,-23.6,5.69,7.69,-13.04,Recovery
9680102306,GOVT.HIGHER SECONDARY SCHOOL MADALA FATEHPUR,SAMBHAL (BHIM NAGAR),ASMOLI,Senior_Secondary,9-12,67.0,67.0,52,54,0.0,-22.39,3.85,-19.4,Volatile
9680516204,GOVERNMENT HIGHER SECONDARY SCHOOL,SAMBHAL (BHIM NAGAR),BANIYAKHERA,Senior_Secondary,9-12,138.0,142.0,147,153,2.9,3.52,4.08,10.87,Stable
9680507903,GOVERNMNET HIGHER SECONDARY SCHOOL,SAMBHAL (BHIM NAGAR),BANIYAKHERA,Senior_Secondary,9-12,140.0,139.0,142,116,-0.71,2.16,-18.31,-17.14,Volatile
9680409002,GOVT.HIGHER SECONDARY SCHOOL LEHRAWAN,SAMBHAL (BHIM NAGAR),BEHJOI,Middle_to_Secondary,6-10,1058.0,1032.0,1055,1055,-2.46,2.23,0.0,-0.28,Stable
9680410105,Pt deendayal govt ic rajpur,SAMBHAL (BHIM NAGAR),BEHJOI,Middle_to_Higher,6-12,279.0,358.0,385,405,28.32,7.54,5.19,45.16,Consistent Growth
9680700305,Pt deendayal govt ic nadrauli,SAMBHAL (BHIM NAGAR),JUNAVAI,Middle_to_Higher,6-12,215.0,224.0,265,272,4.19,18.3,2.64,26.51,Consistent Growth
9681000106,GOVERNMENT INTER COLLEGE,SAMBHAL (BHIM NAGAR),PAWANSA,Middle_to_Higher,6-12,45.0,58.0,95,129,28.89,63.79,35.79,186.67,Consistent Growth
9681110418,GOVERNMENT KANYA INTER COLLEGE,SAMBHAL (BHIM NAGAR),SAMBHAL,Middle_to_Higher,6-12,338.0,375.0,397,403,10.95,5.87,1.51,19.23,Consistent Growth
