school_id,school_name,district,block,School_Type,Class_Range_Label,Stability_Mean,Stability_Std,CV_Pct,Stability_Label
9561613001,GOVT. INTER COLLEGE BANAULI SANT KABIR NAGAR,SANT KABIR NAGAR,BAGHAULI,Middle_to_Higher,6-12,243.25,101.95,41.91,Volatile
9561602803,GOVT.HIGH SCHOOL BHAGWANPUR,SANT KABIR NAGAR,BAGHAULI,Senior_Secondary,9-12,40.0,6.48,16.2,Volatile
9561606805,GOVT.HIGH SCHOOL JAMDEEH,SANT KABIR NAGAR,BAGHAULI,Senior_Secondary,9-12,60.75,34.25,56.38,Volatile
9561605209,GOVT.KANYA UMV BAGHAULI,SANT KABIR NAGAR,BAGHAULI,Senior_Secondary,9-12,129.0,6.78,5.26,Moderate
9562103203,G.U.M.V. SHIYA KATAI,SANT KABIR NAGAR,BELHAR KALA,Senior_Secondary,9-12,151.5,11.09,7.32,Moderate
9561915401,GOVT. HIGH SCHOOL RAMJANGALA,SANT KABIR NAGAR,HAINSAR BAZAR,Senior_Secondary,9-12,183.0,42.86,23.42,Volatile
9561907604,GOVT. UMV BABHANAULI,SANT KABIR NAGAR,HAINSAR BAZAR,Senior_Secondary,9-12,118.0,11.63,9.86,Moderate
9561500506,GOVT. GIRLS INTET COLLEGE KHALILABAD,SANT KABIR NAGAR,KHALILABAD,Middle_to_Higher,6-12,1213.25,25.86,2.13,Stable
9561502903,GOVT. UMV GIRDHARPUR,SANT KABIR NAGAR,KHALILABAD,Senior_Secondary,9-12,115.0,4.83,4.2,Stable
9561517502,GOVT. UMVIDYALAY DHAURAHARA,SANT KABIR NAGAR,KHALILABAD,Senior_Secondary,9-12,64.25,8.18,12.73,Moderate
9562007409,GOVT. UMV MAHULI,SANT KABIR NAGAR,NATHNAGAR,Senior_Secondary,9-12,48.5,13.92,28.7,Volatile
9561014503,GOVT. UMV GOVINDGUNJ,SANT KABIR NAGAR,PAULI,Senior_Secondary,9-12,288.0,25.23,8.76,Moderate
9561701709,GOVT. HIGH SCHOOL SALEHPUR,SANT KABIR NAGAR,SEMARINYAVA,Senior_Secondary,9-12,66.25,11.3,17.06,Volatile
9561702605,GOVT. HIGH SCHOOL UMILA,SANT KABIR NAGAR,SEMARINYAVA,Senior_Secondary,9-12,108.5,13.77,12.69,Moderate
9561704403,GOVT.UMVIDYALAY KARMAKHAN,SANT KABIR NAGAR,SEMARINYAVA,Senior_Secondary,9-12,78.25,8.02,10.25,Moderate
9220610103,G.H.S CHILHAUTA BANDA,SHAHJAHANPUR,BANDA,Senior_Secondary,9-12,36.5,15.2,41.64,Volatile
9220603308,G.H.S. RARUA,SHAHJAHANPUR,BANDA,Senior_Secondary,9-12,60.25,4.57,7.59,Moderate
9220607703,G.H.S. SINGHAPUR PANAI,SHAHJAHANPUR,BANDA,Senior_Secondary,9-12,82.25,8.02,9.75,Moderate
9220612305,RAJKIYE U. M. VIDHYALAY DHAKA GHANSHYAM,SHAHJAHANPUR,BANDA,Senior_Secondary,9-12,197.25,23.19,11.76,Moderate
9220603906,RAJKIYE UCHCHTAR MADHYMIK VIDHYALAY NAVICHI,SHAHJAHANPUR,BANDA,Senior_Secondary,9-12,119.0,10.86,9.13,Moderate
9221305202,G.H.S. DINGURPUR,SHAHJAHANPUR,BHAWALKHERA,Senior_Secondary,9-12,51.0,13.49,26.45,Volatile
9221306403,GOVT. INTER COLLAGE,SHAHJAHANPUR,BHAWALKHERA,Middle_to_Higher,6-12,359.25,42.15,11.73,Moderate
9221312604,RAJKIYE UCHTAR M.S. SARSAWAN,SHAHJAHANPUR,BHAWALKHERA,Senior_Secondary,9-12,194.0,3.16,1.63,Stable
9220101206,G.H.S. DHANAURA,SHAHJAHANPUR,DADRAUL,Senior_Secondary,9-12,69.25,5.97,8.62,Moderate
9220108303,G.H.S. KAPER KATKA,SHAHJAHANPUR,DADRAUL,Senior_Secondary,9-12,52.75,23.19,43.96,Volatile
9220100505,GOV. HSS PIPROULA SHAHJAHANPUR,SHAHJAHANPUR,DADRAUL,Senior_Secondary,9-12,266.25,17.84,6.7,Moderate
9220108903,Government Higher Secondary School,SHAHJAHANPUR,DADRAUL,Senior_Secondary,9-12,114.5,6.86,5.99,Moderate
9220102901,RAJKIYA INTER COLLEGE,SHAHJAHANPUR,DADRAUL,Middle_to_Higher,6-12,1126.0,24.59,2.18,Stable
9220102808,RAJKIYA INTER COLLEGE TIKRI,SHAHJAHANPUR,DADRAUL,Middle_to_Higher,6-12,266.5,99.09,37.18,Volatile
9220105810,RAJKIYE U.M. VIDHAYALA SHAHBAZNAGAR,SHAHJAHANPUR,DADRAUL,Senior_Secondary,9-12,97.25,6.7,6.89,Moderate
9220202705,G.H.S. BARI PRASIDDHAPUR,SHAHJAHANPUR,JAITIPUR,Senior_Secondary,9-12,38.25,3.86,10.09,Moderate
9220203605,RAJKIYE U.M. VIDHAYALAY SHANKAR PITRAI JAITUPUR,SHAHJAHANPUR,JAITIPUR,Senior_Secondary,9-12,62.75,3.69,5.88,Moderate
9220307603,G.H.S. CHAURASI,SHAHJAHANPUR,JALALABAD,Senior_Secondary,9-12,45.5,13.03,28.64,Volatile
9220309803,RAJKIYE UCHTAR M.V. KAKRALA,SHAHJAHANPUR,JALALABAD,Senior_Secondary,9-12,137.75,37.77,27.42,Volatile
9220304005,RAJKIYE UCHTAR M.V. KHANDHAR,SHAHJAHANPUR,JALALABAD,Senior_Secondary,9-12,142.25,56.57,39.77,Volatile
9221002405,G.H.S.BARA KALAN,SHAHJAHANPUR,KALAN,Senior_Secondary,9-12,73.5,9.75,13.27,Moderate
9221002502,G.H.S.HATHINI NAGARIYA,SHAHJAHANPUR,KALAN,Senior_Secondary,9-12,20.0,9.63,48.15,Volatile
9221003412,GOVT. INTER COLLEGE,SHAHJAHANPUR,KALAN,Middle_to_Higher,6-12,926.25,62.24,6.72,Moderate
9221004402,RAJKIYA INTER COLLEGE SANGERI,SHAHJAHANPUR,KALAN,Middle_to_Higher,6-12,219.0,99.27,45.33,Volatile
9221117203,G.H.S.  CHAUHANPUR,SHAHJAHANPUR,KANTH,Senior_Secondary,9-12,80.0,17.49,21.86,Volatile
9221109302,G.H.S. NAWADA RUDRAPUR,SHAHJAHANPUR,KANTH,Senior_Secondary,9-12,101.75,8.77,8.62,Moderate
9221101223,GOVT. INTER COLLEGE,SHAHJAHANPUR,KANTH,Middle_to_Secondary,6-10,1942.0,164.78,8.49,Moderate
9221117403,RAJKIYE U. M. VIDHAYLAY PADAINCHA KANTH SHAHJAHANPUR,SHAHJAHANPUR,KANTH,Senior_Secondary,9-12,333.25,45.46,13.64,Moderate
9221103207,RAJKIYE UCHCHYTER MADHYMIK VIDHAYLAY JAMUNI DAULAT PUR,SHAHJAHANPUR,KANTH,Senior_Secondary,9-12,152.75,17.65,11.55,Moderate
9220904102,G.H.S. NAUSNA,SHAHJAHANPUR,KATRA KHUDAGANJ,Senior_Secondary,9-12,53.0,6.16,11.62,Moderate
9220910902,RAJKIYE INTER COLLEGE KHERA NAWADA KATRA,SHAHJAHANPUR,KATRA KHUDAGANJ,Middle_to_Secondary,6-10,261.5,44.75,17.11,Volatile
9220706503,RAJKIYE HIGH SCHOOL CHANDPUR KHUTAR SHAHJAHANPUR,SHAHJAHANPUR,KHUTAR,Senior_Secondary,9-12,152.25,9.78,6.42,Moderate
9220701807,RAJKIYE UCHTAR MADMAMIK MALIKA,SHAHJAHANPUR,KHUTAR,Senior_Secondary,9-12,130.25,11.09,8.51,Moderate
9221701903,RAJKIYA UCHCHTAR MADHYAMIK VID KUDAIYA MADNAPUR SPN,SHAHJAHANPUR,MADNAPUR,Senior_Secondary,9-12,84.0,8.29,9.87,Moderate
9221713304,RAJKIYA UMV BARUA MADNAPUR SPN,SHAHJAHANPUR,MADNAPUR,Senior_Secondary,9-12,219.0,18.13,8.28,Moderate
9221209803,G.H.S. CHITRAU,SHAHJAHANPUR,MIRJAPUR,Senior_Secondary,9-12,53.0,4.69,8.85,Moderate
9221208002,RAJKIYE UCHTAR M.V. SADIKPUR,SHAHJAHANPUR,MIRJAPUR,Senior_Secondary,9-12,80.25,8.54,10.64,Moderate
9220402903,G.H.S. PARSAUNA KHALILPUR,SHAHJAHANPUR,NIGOHI,Senior_Secondary,9-12,54.75,15.84,28.93,Volatile
9220401603,RAJKIYE U.M. VIDHALYA BARILAL PUR SHAHJAHNAPUR,SHAHJAHANPUR,NIGOHI,Senior_Secondary,9-12,56.0,10.95,19.55,Volatile
9221401606,G.H.S. JUJHARPUR,SHAHJAHANPUR,PUWAYA,Senior_Secondary,9-12,71.75,9.64,13.44,Moderate
9221406910,G.H.S. NAHIL,SHAHJAHANPUR,PUWAYA,Senior_Secondary,9-12,126.25,9.29,7.36,Moderate
9221405543,GOVT. GIRLS INTER COLLEGE,SHAHJAHANPUR,PUWAYA,Middle_to_Higher,6-12,664.75,35.13,5.28,Moderate
9221413501,RAJKIYE U.M.V.BITAUNI SHAHJAHANPUR,SHAHJAHANPUR,PUWAYA,Senior_Secondary,9-12,65.75,4.11,6.25,Moderate
9220500608,G.H.S. SINDHAULI,SHAHJAHANPUR,SINDHAULI,Senior_Secondary,9-12,283.5,43.37,15.3,Volatile
9220505207,Pandit Deen Dayal Upadhyay Rajkiya Model Inter College,SHAHJAHANPUR,SINDHAULI,Middle_to_Higher,6-12,637.75,124.23,19.48,Volatile
9220505205,RAJKIYE UMV BILANDPUR GADDIPUR,SHAHJAHANPUR,SINDHAULI,Senior_Secondary,9-12,116.25,6.02,5.18,Moderate
9221507402,G.G.I.C.,SHAHJAHANPUR,T.A.SHAHJAHANPUR,Full_School,1-12,1569.75,53.52,3.41,Stable
9221501009,GOV. INTER COLLEGE SHAHJAHANPUR,SHAHJAHANPUR,T.A.SHAHJAHANPUR,Middle_to_Higher,6-12,1249.5,18.3,1.46,Stable
9220807705,G.H.S. SAMDHANA,SHAHJAHANPUR,TILHAR,Senior_Secondary,9-12,73.0,3.83,5.25,Moderate
9220807002,"Government Higher Secondary School, Sahampur",SHAHJAHANPUR,TILHAR,Senior_Secondary,9-12,90.0,20.99,23.32,Volatile
9220815101,RAJKIYE KANYA INTER COLLEGE TILHAR,SHAHJAHANPUR,TILHAR,Full_School,1-12,684.75,10.37,1.51,Stable
9220802902,RAJKIYE U.M. VIDHALAYA DHAKIA RAGHA TILHAR,SHAHJAHANPUR,TILHAR,Senior_Secondary,9-12,54.5,14.57,26.73,Volatile
9220809002,RAJKIYE U.M. VIDHYALAY NOUGAI SHAHJAHANPUR,SHAHJAHANPUR,TILHAR,Senior_Secondary,9-12,113.25,7.93,7.0,Moderate
9740800113,CH. MANSINGH GOVT INTER COLLEGE KANDELA,SHAMLI (PRABUDH NAGAR),KAIRANA,Middle_to_Secondary,6-10,221.0,18.6,8.42,Moderate
9740800806,GOVT HIGH SCHOOL PAWATI KALAN SHAMLI,SHAMLI (PRABUDH NAGAR),KAIRANA,Senior_Secondary,9-12,42.0,8.98,21.38,Volatile
9740801510,PANDIT DEEN DAYAL UPADHAYAY MODEL INTER COLLEGE TITARWARA,SHAMLI (PRABUDH NAGAR),KAIRANA,Middle_to_Higher,6-12,141.5,37.24,26.32,Volatile
9740802211,RAJKIY INTER CO KURGAN,SHAMLI (PRABUDH NAGAR),KAIRANA,Middle_to_Higher,6-12,106.0,13.61,12.84,Moderate
9740704313,GOVT GIRLS HIGHER SECONDARY S  GANGERU SHAMLI,SHAMLI (PRABUDH NAGAR),KANDHLA,Senior_Secondary,9-12,59.5,16.54,27.8,Volatile
9740704105,PANDIT DEEN DAYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE AALDI SHAMLI,SHAMLI (PRABUDH NAGAR),KANDHLA,Middle_to_Higher,6-12,123.25,10.75,8.72,Moderate
9740705403,RAJKIYA INTER COLLEGE KHERA KURTAN,SHAMLI (PRABUDH NAGAR),KANDHLA,Middle_to_Higher,6-12,161.5,24.01,14.87,Moderate
9741800155,GOVT GIRLS INTER COLLEGE,SHAMLI (PRABUDH NAGAR),KANDHLA [TOWN AREA],Full_School,1-12,1208.5,88.1,7.29,Moderate
9740901906,GOVT HIGHER SECONDARY SCHOOL TODA,SHAMLI (PRABUDH NAGAR),OON,Senior_Secondary,9-12,37.0,9.35,25.27,Volatile
9740903504,GOVT YAMUNA KHADAR INTER COLLEGE,SHAMLI (PRABUDH NAGAR),OON,Middle_to_Higher,6-12,306.75,70.23,22.89,Volatile
9740901211,GOVT. HIGH SCHOOL DATHERA,SHAMLI (PRABUDH NAGAR),OON,Senior_Secondary,9-12,36.75,12.28,33.41,Volatile
9740910723,PANDIT DEEN DAYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE OON SHAMLI,SHAMLI (PRABUDH NAGAR),OON,Middle_to_Higher,6-12,43.5,11.62,26.71,Volatile
9740907304,RAJKIYA BALIKA HIGH SCHOOL TAPRANA,SHAMLI (PRABUDH NAGAR),OON,Senior_Secondary,9-12,40.0,10.23,25.58,Volatile
9740905803,RAJKIYA HIGH SCHOOL JAIN PUR,SHAMLI (PRABUDH NAGAR),OON,Senior_Secondary,9-12,32.5,12.4,38.15,Volatile
9740904106,RAJKIYA INTER COLLEGE KERTOO,SHAMLI (PRABUDH NAGAR),OON,Middle_to_Higher,6-12,190.75,14.59,7.65,Moderate
9741000113,RAJKIYA INTER COLLEGE LILON,SHAMLI (PRABUDH NAGAR),SHAMLI,Middle_to_Higher,6-12,210.5,23.42,11.13,Moderate
9741000311,RAJKIYE HIGH SCHOOL BALWA,SHAMLI (PRABUDH NAGAR),SHAMLI,Senior_Secondary,9-12,132.25,19.24,14.55,Moderate
9741104313,GOVERNMENT GIRLS HIGH SCHOOL BANTIKHEDA,SHAMLI (PRABUDH NAGAR),THANABHAWAN,Senior_Secondary,9-12,82.5,5.2,6.3,Moderate
9741101009,RAJKAYA INTER COLLEGE UMARPUR,SHAMLI (PRABUDH NAGAR),THANABHAWAN,Middle_to_Higher,6-12,402.25,46.15,11.47,Moderate
9510100116,NEELAM RAJKIYA BALIKA INTER COLLGE GILAULA,SHRAWASTI,GILAULA,Middle_to_Secondary,6-10,158.25,38.85,24.55,Volatile
9510103104,RAJKIYA HIGH SCHOOL KATAR,SHRAWASTI,GILAULA,Senior_Secondary,9-12,50.0,7.35,14.7,Moderate
9510106412,RAJKIYA HIGH SCHOOL KHURUHARI,SHRAWASTI,GILAULA,Senior_Secondary,9-12,62.75,7.54,12.02,Moderate
9510109605,RAJKIYA UCHATTAR MADHYAMIK VIDYALAY DIKAULI,SHRAWASTI,GILAULA,Senior_Secondary,9-12,43.75,4.99,11.41,Moderate
9510209816,RAJKIYA BALIKA INTER COLLEGE BHINGA,SHRAWASTI,HARIHARPUR RANI,Middle_to_Higher,6-12,221.75,36.52,16.47,Volatile
9510208003,RAJKIYA HIGH SCHOOL BAIRAGIJOT,SHRAWASTI,HARIHARPUR RANI,Senior_Secondary,9-12,57.75,10.34,17.9,Volatile
9510208303,RAJKIYA HIGH SCHOOL BANSKUDI,SHRAWASTI,HARIHARPUR RANI,Senior_Secondary,9-12,28.25,8.66,30.65,Volatile
9510206205,RAJKIYA HIGH SCHOOL GOTHWA,SHRAWASTI,HARIHARPUR RANI,Senior_Secondary,9-12,96.0,57.95,60.36,Volatile
9510216503,RAJKIYA HIGH SCHOOL JOGNI,SHRAWASTI,HARIHARPUR RANI,Senior_Secondary,9-12,71.75,12.55,17.49,Volatile
9510209503,RAJKIYA HIGH SCHOOL LAKAHI BENINAGAR,SHRAWASTI,HARIHARPUR RANI,Senior_Secondary,9-12,80.0,23.54,29.43,Volatile
9510207403,RAJKIYA HIGH SCHOOL SHIVBALAKPURWA,SHRAWASTI,HARIHARPUR RANI,Senior_Secondary,9-12,70.5,16.28,23.09,Volatile
9510300131,MAHA MAYA RAJKIYA INTER COLLEGE IKAUNA,SHRAWASTI,IKAUNA,Middle_to_Secondary,6-10,91.0,27.53,30.25,Volatile
9510302403,RAJKIYA HIGH SCHOOL DEENNAM GARH,SHRAWASTI,IKAUNA,Senior_Secondary,9-12,63.5,13.1,20.63,Volatile
9510311401,RAJKIYA HIGH SCHOOL SITADWAR IKAUNA,SHRAWASTI,IKAUNA,Senior_Secondary,9-12,123.75,13.38,10.81,Moderate
9510305104,RAJKIYA HIGH SCHOOL VISHUNAPUR,SHRAWASTI,IKAUNA,Senior_Secondary,9-12,45.25,6.08,13.44,Moderate
9510407103,RAJKIYA HIGH SCHOOL CHIRAIYA,SHRAWASTI,JAMUNHA,Senior_Secondary,9-12,76.5,9.11,11.91,Moderate
9510409004,RAJKIYA HIGH SCHOOL DADAURA UTTARI JAMUNHA,SHRAWASTI,JAMUNHA,Senior_Secondary,9-12,72.0,14.4,20.0,Volatile
9510404906,RAJKIYA HIGH SCHOOL EMLIYA KARANPUR,SHRAWASTI,JAMUNHA,Senior_Secondary,9-12,48.0,7.07,14.73,Moderate
9510401103,RAJKIYA HIGH SCHOOL INDWA,SHRAWASTI,JAMUNHA,Senior_Secondary,9-12,72.25,16.03,22.19,Volatile
9510611204,RAJKIYA HIGH SCHOOL BALANPUR,SHRAWASTI,SIRSIYA,Senior_Secondary,9-12,55.5,8.7,15.68,Volatile
9510607704,RAJKIYA HIGH SCHOOL BANTIHWA,SHRAWASTI,SIRSIYA,Senior_Secondary,9-12,144.0,23.17,16.09,Volatile
9510601103,RAJKIYA HIGH SCHOOL BHACHKAHI,SHRAWASTI,SIRSIYA,Senior_Secondary,9-12,60.75,29.09,47.88,Volatile
9510602205,RAJKIYA HIGH SCHOOL PIPRAHWA,SHRAWASTI,SIRSIYA,Senior_Secondary,9-12,49.0,8.21,16.76,Volatile
9510603503,RAJKIYA HIGH SCHOOL SEMRA TETIHIRIYA,SHRAWASTI,SIRSIYA,Senior_Secondary,9-12,33.25,14.59,43.88,Volatile
9510604803,RAJKIYA HIGH SCHOOL TANGPASRI,SHRAWASTI,SIRSIYA,Senior_Secondary,9-12,126.0,55.65,44.17,Volatile
9510610003,RAJKIYA HIGH SCHOOL YAKGARHWA,SHRAWASTI,SIRSIYA,Senior_Secondary,9-12,50.0,10.98,21.96,Volatile
9510603804,"RAJKIYA INTER COLLEGE, GABBAPUR",SHRAWASTI,SIRSIYA,Middle_to_Secondary,6-10,360.5,206.65,57.32,Volatile
9540310301,GOVRN.KANYA INTER COLLEGE BANS,SIDDHARTHNAGAR,BANSI,Middle_to_Higher,6-12,184.5,2.38,1.29,Stable
9540305503,RAJKEEY UMV ATRAMU NANKAR,SIDDHARTHNAGAR,BANSI,Senior_Secondary,9-12,75.5,16.92,22.41,Volatile
9540303603,RAJKIYEE U.M.V. GONHATAL,SIDDHARTHNAGAR,BANSI,Senior_Secondary,9-12,120.0,21.26,17.72,Volatile
9540101203,RAJKEEY UMV MOHAN KOLA,SIDDHARTHNAGAR,BARHANI,Senior_Secondary,9-12,85.25,10.44,12.25,Moderate
9540901303,RAJKIYEE U.M.V. BHARAVATIYA BAZAR,SIDDHARTHNAGAR,BHANVAPUR,Senior_Secondary,9-12,210.5,32.31,15.35,Volatile
9540203811,RAJKEEY UMV BAHORAVA UTTARI,SIDDHARTHNAGAR,BIRDPUR,Senior_Secondary,9-12,93.25,26.96,28.91,Volatile
9540204206,RAJKIYEE U.M.V NAGCHAURI,SIDDHARTHNAGAR,BIRDPUR,Senior_Secondary,9-12,47.25,15.04,31.83,Volatile
9540804105,I.C.RAJ.KAN.I.C.DUMARIYAGANJ,SIDDHARTHNAGAR,DUMARIYAGANJ,Middle_to_Higher,6-12,378.5,21.3,5.63,Moderate
9540806903,RAJKEEY U.M.V. KUNDI,SIDDHARTHNAGAR,DUMARIYAGANJ,Senior_Secondary,9-12,139.25,30.35,21.8,Volatile
9540811003,RAJKIYE INTER COLLEGE PARSAJMAL,SIDDHARTHNAGAR,DUMARIYAGANJ,Middle_to_Higher,6-12,392.0,55.27,14.1,Moderate
9540814803,RAJKIYEE U.M.V. AMAUNA PANDEY,SIDDHARTHNAGAR,DUMARIYAGANJ,Senior_Secondary,9-12,115.0,22.2,19.3,Volatile
9540705206,RAJKEEY UMV KATHELA GRANT,SIDDHARTHNAGAR,ITAVA,Senior_Secondary,9-12,113.5,32.05,28.24,Volatile
9540706112,RAJKIYA INTER COLLEGE INDRIGRANT ITWA,SIDDHARTHNAGAR,ITAVA,Middle_to_Higher,6-12,264.0,23.34,8.84,Moderate
9540703503,RAJKIYA U M VIDYALYA MUDILA BANSI,SIDDHARTHNAGAR,ITAVA,Senior_Secondary,9-12,50.5,27.74,54.93,Volatile
9541102403,RAJKYEE U.MV. TARIYA BAZAR,SIDDHARTHNAGAR,JOGIYA,Senior_Secondary,9-12,161.75,59.03,36.49,Volatile
9540507205,GOVERNMENT INTER COLLEGE PACHMOHANI,SIDDHARTHNAGAR,KHESARAHA,Middle_to_Higher,6-12,390.25,64.18,16.45,Volatile
9540505103,RAJKIYEE U.M.V MATIYARIYA,SIDDHARTHNAGAR,KHESARAHA,Senior_Secondary,9-12,51.0,15.41,30.22,Volatile
9541000105,RAJKEEY U.M.V. UNCHDIH,SIDDHARTHNAGAR,KHUNIYANV,Senior_Secondary,9-12,157.75,29.99,19.01,Volatile
9541016708,RAJKIYA U M V DHOBHA,SIDDHARTHNAGAR,KHUNIYANV,Senior_Secondary,9-12,37.75,27.26,72.21,Volatile
9540603004,RAJKIYEE U.M.V. MASINA KHAS,SIDDHARTHNAGAR,MITHAVAL,Senior_Secondary,9-12,31.5,18.3,58.1,Volatile
9541207002,G.G.I.C. TETARI BAZAR,SIDDHARTHNAGAR,NAUGARH,Middle_to_Higher,6-12,352.0,41.53,11.8,Moderate
9541204303,RAJKEEY INTER COLLEGE NAUGARH,SIDDHARTHNAGAR,NAUGARH,Middle_to_Higher,6-12,509.75,54.76,10.74,Moderate
9541209304,RAJKEEY U.M.V. BASAUNI,SIDDHARTHNAGAR,NAUGARH,Senior_Secondary,9-12,157.75,25.26,16.01,Volatile
9541202204,RAJKEEY U.M.V. KODRA GRANT,SIDDHARTHNAGAR,NAUGARH,Senior_Secondary,9-12,59.75,3.59,6.01,Moderate
9541401903,RAJKEEY U.M.V. NIVI MAKDAUR,SIDDHARTHNAGAR,SHOHARATGARH,Senior_Secondary,9-12,49.75,10.14,20.38,Volatile
9240100708,GGIC IMALIYA SULTANPUR,SITAPUR,ALIYA,Middle_to_Higher,6-12,181.75,69.25,38.1,Volatile
9240100702,GOVT GIRLS H.S. SCHOOL EMILIYA SULTANPUR ,SITAPUR,ALIYA,Senior_Secondary,9-12,142.75,9.64,6.75,Moderate
9240106304,GOVT.HIGHER SECONDARY SCHOOL VISHUNPUR,SITAPUR,ALIYA,Senior_Secondary,9-12,93.25,22.47,24.1,Volatile
9240208305,G HS SALARPUR DARAPUR BEHTA,SITAPUR,BEHTA,Senior_Secondary,9-12,61.0,8.45,13.85,Moderate
9240204505,GOVT. SECONDRY SCHOOL RIHAR,SITAPUR,BEHTA,Senior_Secondary,9-12,102.25,10.05,9.83,Moderate
9240209103,GOVT.HIGHER SECONDARY SCHOOL RAIGHATA,SITAPUR,BEHTA,Senior_Secondary,9-12,39.25,6.7,17.07,Volatile
9240210005,GOVT.Higher Secondary School JuaPurva,SITAPUR,BEHTA,Senior_Secondary,9-12,45.75,9.5,20.77,Volatile
9240200405,RAJKIYA U.M.V. BHADFAR,SITAPUR,BEHTA,Senior_Secondary,9-12,152.25,14.15,9.29,Moderate
9240212801,RAJKIYA U.M.V. BHAVANIPUR,SITAPUR,BEHTA,Senior_Secondary,9-12,35.75,15.41,43.1,Volatile
9240307905,RAJKIYA INTER COLLEGE JANUVA BISWAN,SITAPUR,BISWAN,Middle_to_Higher,6-12,405.5,215.14,53.06,Volatile
9240304103,RAJKIYA U.M.V. KYOTI BADULLAH,SITAPUR,BISWAN,Secondary_Only,9-10,117.25,21.41,18.26,Volatile
9240301402,RAJKIYA U.M.V. PIPRAKALA,SITAPUR,BISWAN,Secondary_Only,9-10,107.75,7.04,6.53,Moderate
9240406403,GOVT.HIGHER SECONDARY SCHOOL KUCHKAI,SITAPUR,GONDLAMAU,Senior_Secondary,9-12,202.0,9.63,4.77,Stable
9240402203,RAJKIYA UCHHTAR MADHYMAIK SCHOOL DEVRIKAIL,SITAPUR,GONDLAMAU,Senior_Secondary,9-12,50.5,15.0,29.7,Volatile
9240506605,GOVT. H.S. VAJEERPUR,SITAPUR,HARGAON,Senior_Secondary,9-12,74.5,2.38,3.19,Stable
9240503602,GOVT. HIGH SCHOOL SALARPUR,SITAPUR,HARGAON,Senior_Secondary,9-12,170.0,12.75,7.5,Moderate
9240600103,GOVT. GIRLS INTER COLLEGE KAMLAPUR,SITAPUR,KASMANDA,Full_School,1-12,777.25,101.12,13.01,Moderate
9240600906,GOVT. HIGHER SECONDARY SCHOOL BHITHAULI,SITAPUR,KASMANDA,Senior_Secondary,9-12,200.75,7.93,3.95,Stable
9240700104,GOVT.H.S. SCHOOL SIPAH SITAPUR U.P,SITAPUR,KHAIRABAD,Senior_Secondary,9-12,98.25,12.71,12.94,Moderate
9240701601,RAJKIYA U.M.V CHILVARA,SITAPUR,KHAIRABAD,Secondary_Only,9-10,116.75,12.28,10.52,Moderate
9240802503,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Patwara,SITAPUR,LAHARPUR,Middle_to_Higher,6-12,302.25,85.28,28.22,Volatile
9240810601,RAJKIYA BALIKA INTER COLLEGE LAHARPUR,SITAPUR,LAHARPUR,Middle_to_Higher,6-12,297.75,62.23,20.9,Volatile
9240800811,RAJKIYA INTER COLLEGE GANESHPUR NEVADA LAHARPUR,SITAPUR,LAHARPUR,Middle_to_Higher,6-12,202.75,165.62,81.69,Volatile
9240902713,RAJKIYA INTER COLLEGE - MACHREHTA,SITAPUR,MACHHAREHTA,Middle_to_Higher,6-12,453.5,84.02,18.53,Volatile
9240904704,RAJKIYA U.M.V. BANIAMAU,SITAPUR,MACHHAREHTA,Senior_Secondary,9-12,52.0,9.52,18.31,Volatile
9240908303,RAJKIYA U.M.V. BHITHORA,SITAPUR,MACHHAREHTA,Senior_Secondary,9-12,90.5,15.33,16.94,Volatile
9241010002,GGIC MAHMOODABAD,SITAPUR,MAHMOODABAD,Middle_to_Higher,6-12,609.25,62.97,10.34,Moderate
9241012202,GOVT INTER COLLEGE LAILKHURD MAHMUDABAD,SITAPUR,MAHMOODABAD,Middle_to_Higher,6-12,92.25,61.2,66.34,Volatile
9241003905,GOVT.HIGHER SECONDARY SCHOOL LALPUR,SITAPUR,MAHMOODABAD,Senior_Secondary,9-12,65.5,31.42,47.97,Volatile
9241008803,Pt Deen Dayal Upadhyay Rajkiya Model Inter College Judaura Pac hdevra Chaubepur,SITAPUR,MAHMOODABAD,Middle_to_Higher,6-12,199.5,61.75,30.95,Volatile
9241101730,RAJKIYA BALIKA INTER COLLEGE MAHOLI,SITAPUR,MAHOLI,Middle_to_Higher,6-12,440.0,18.57,4.22,Stable
9241107705,RAJKIYA U.M.V. RAJVAPUR,SITAPUR,MAHOLI,Senior_Secondary,9-12,106.5,47.04,44.17,Volatile
9241200109,GOVT. GIRLS INTER COLLEGE MISHRIKH,SITAPUR,MISRIKH,Middle_to_Higher,6-12,791.25,83.79,10.59,Moderate
9241202303,RAJKIYA BALIKA UCCHTAR MADHYAMIK SCH. BADHAIYA,SITAPUR,MISRIKH,Senior_Secondary,9-12,99.75,10.9,10.93,Moderate
9241200201,RAJKIYA U.M.V. GULHARIYA,SITAPUR,MISRIKH,Senior_Secondary,9-12,98.0,22.32,22.78,Volatile
9242000315,RAJKIYA BALIKA INTER COLLEGE BISWAN,SITAPUR,N.K.BISWAN,Full_School,1-12,685.0,77.88,11.37,Moderate
