District,Block,School_ID,School_Name,Total_2223,Total_2526,Overall_Growth_pct,YoY_Latest,Block_Zone,Girls_Ratio_Improving,Upper_Class_Growing,Bright_Spot_Flag,Potential_Score,Potential_Tag,Investment_Worthy
JALAUN,DAKOR,9350100606,GOVT. I.C. SAIDNAGAR,326,303,-7.06,0.66,YELLOW,True,False,False,1,Low Potential,False
JALAUN,DAKOR,9350102306,PT DIN DAYAL UPDHAYAY GOVT MODEL I.C. KHAROOSA,139,196,41.01,9.5,YELLOW,False,True,False,3,Medium Potential,True
JALAUN,JALAUN,9350204603,GOVT. HSS KASIPURA,44,48,9.09,11.63,YELLOW,False,False,False,2,Medium Potential,False
JALAUN,KADAURA,9350301408,GOVT. HSS CHHAUNK,95,41,-56.84,-16.33,RED,True,False,False,1,Low Potential,False
JALAUN,KADAURA,9350307506,GOVT. HSS MARGAYAN,90,77,-14.44,-9.41,RED,False,False,False,0,Low Potential,False
JALAUN,KADAURA,9350315603,GOVT. MUMTAJ I.C. KADAURA,1503,1570,4.46,3.43,RED,True,True,False,2,Medium Potential,False
JALAUN,KADAURA,9350313301,"PT. DEENDAYAL UPADHYAY GOVT. MODEL INTER COLLEGE, PIPRAYAN KADAURA",152,114,-25.0,-3.39,RED,True,False,False,1,Low Potential,False
JALAUN,KONCH,9350400703,GOVT. HSS JAMROHI KHURD,33,47,42.42,17.5,YELLOW,True,False,False,3,Medium Potential,True
JALAUN,KUTHAUND,9350509207,GOVT. HSS AJEETAPUR,56,60,7.14,15.38,YELLOW,True,False,False,3,Medium Potential,True
JALAUN,KUTHAUND,9350509806,GOVT. HSS ENTON,60,61,1.67,8.93,YELLOW,True,False,False,3,Medium Potential,True
JALAUN,MADHAUGADH,9350600507,GOVT. GIRLS I.C. GOHAN,203,222,9.36,-5.53,YELLOW,False,True,False,2,Medium Potential,False
JALAUN,MAHEVA,9350701410,GOVT. GIRLS I.C. BABAI,176,144,-18.18,-2.04,YELLOW,False,True,False,1,Low Potential,False
JALAUN,MAHEVA,9350708703,GOVT. HSS ABHAIDEPUR,50,54,8.0,38.46,YELLOW,False,False,False,2,Medium Potential,False
JALAUN,MAHEVA,9350707209,GOVT. HSS DAMRAS,100,116,16.0,-2.52,YELLOW,True,False,False,2,Medium Potential,False
JALAUN,MAHEVA,9350707103,GOVT. HSS SARSELA,54,51,-5.56,0.0,YELLOW,False,False,False,0,Low Potential,False
JALAUN,MAHEVA,9350705204,GOVT. I.C. MUSMARIYA,259,233,-10.04,-4.12,YELLOW,True,False,False,1,Low Potential,False
JALAUN,MAHEVA,9350704006,"PT. DEENDAYAL UPADHYAY GOVT. MODEL INTER COLLEGE, CHURKHI",243,227,-6.58,4.13,YELLOW,False,False,False,0,Low Potential,False
JALAUN,NADIGAWN,9350807303,GOVT. HSS LAGAMPURA,44,70,59.09,45.83,YELLOW,False,False,False,2,Medium Potential,False
JALAUN,NADIGAWN,9350810503,GOVT. I.C. BANGRA,307,341,11.07,3.96,YELLOW,True,True,False,2,Medium Potential,False
JALAUN,RAMPURA,9350901003,GOVT. GIRLS I.C. JAGAMMANPUR,24,59,145.83,40.48,GREEN,False,True,False,3,Medium Potential,True
JALAUN,RAMPURA,9350901903,GOVT. HSS BALIKA VIDHALAYA SIDDHAPURA,75,65,-13.33,10.17,GREEN,False,False,False,1,Low Potential,False
JALAUN,RAMPURA,9350904204,GOVT. HSS NARAUL,59,86,45.76,1.18,GREEN,True,False,False,2,Medium Potential,False
JALAUN,T. A. ORAI,9351302306,GOVT. GIRLS I.C. ORAI,486,387,-20.37,2.93,YELLOW,False,False,False,0,Low Potential,False
JALAUN,T. A. ORAI,9351302305,GOVT. I.C. ORAI,338,395,16.86,-10.84,YELLOW,True,False,False,1,Low Potential,False
JAUNPUR,BADLA PUR,9641605304,GOVT. H.S. BADLAPUR KHURD,56,72,28.57,105.71,YELLOW,False,False,False,2,Medium Potential,False
JAUNPUR,BADLA PUR,9641603920,GOVT.H.S. TIYARA,68,46,-32.35,4.55,YELLOW,False,False,False,0,Low Potential,False
JAUNPUR,BARSATHI,9641122501,GOVT. H.S.. BABURI GAWAN,80,103,28.75,32.05,YELLOW,False,False,False,2,Medium Potential,False
JAUNPUR,BUKSHA,9640606703,GOVT. H.S SCHOOL MAINUDDINPUR,54,56,3.7,43.59,YELLOW,False,False,False,2,Medium Potential,False
JAUNPUR,DHARMAPUR,9640303803,GOVT. H.S. UTTARGAWAN,42,62,47.62,93.75,YELLOW,False,False,False,2,Medium Potential,False
JAUNPUR,DOBHI,9641701703,GOVT. H.S. BALRAMPUR,85,86,1.18,22.86,YELLOW,True,False,False,3,Medium Potential,True
JAUNPUR,JALALPUR,9640501008,GOVT. H.S. MAI,91,61,-32.97,0.0,RED,True,False,False,1,Low Potential,False
JAUNPUR,JAUNPUR  [NAGAR],9642200728,G.G.I.COLLEGE,323,365,13.0,2.24,GREEN,False,True,False,1,Low Potential,False
JAUNPUR,KARANJA KALA,9640406208,GOVT. H.S. AARA,89,68,-23.6,-13.92,ORANGE,True,False,False,1,Low Potential,False
JAUNPUR,KARANJA KALA,9640407106,GOVT.H.S. BHAKURA,61,81,32.79,37.29,ORANGE,True,False,False,3,Medium Potential,True
JAUNPUR,KERAKAT,9641300121,GOVT. H.S CHAKRA RAIT NARHAN,49,82,67.35,41.38,YELLOW,True,False,False,3,Medium Potential,True
JAUNPUR,KHUTHAN,9641801612,GOVT. H.S. DIHIYA,57,62,8.77,31.91,YELLOW,False,False,False,2,Medium Potential,False
JAUNPUR,MACHHALI SHAHAR,9641217214,GOVT. GIRLS INTER COLLEGE MACHHALI SHAHAR,183,273,49.18,11.89,YELLOW,False,True,False,3,Medium Potential,True
JAUNPUR,MACHHALI SHAHAR,9641217216,GOVT.H S SHRI NAITGANJ,183,177,-3.28,25.53,YELLOW,True,False,False,2,Medium Potential,False
JAUNPUR,MADIYAHUN,9642112502,"G.G.I.C. MARIYAHUN, JAUNPUR",96,116,20.83,3.57,YELLOW,False,True,False,2,Medium Potential,False
JAUNPUR,MADIYAHUN,9642110703,GOVT. H.S. UGAPUR,36,43,19.44,-12.24,YELLOW,False,False,False,1,Low Potential,False
JAUNPUR,MAHARAJ GANJ,9641008902,GOVT. H.S. HARAI PUR,36,31,-13.89,3.33,RED,False,False,False,0,Low Potential,False
JAUNPUR,MUFTI GANJ,9640902605,GOVT. H.S. PASEVA,122,108,-11.48,6.93,RED,False,False,False,1,Low Potential,False
JAUNPUR,MUGRA BADSHAH PUR,9641503610,GOVT. H.S. TARAHTI,50,63,26.0,40.0,YELLOW,True,False,False,3,Medium Potential,True
JAUNPUR,MUGRA BADSHAH PUR,9641502503,GOVT.H.S. KACHHEEDEEH JAUNPUR,24,57,137.5,-6.56,YELLOW,False,False,False,1,Low Potential,False
JAUNPUR,RAM PUR,9641910701,GOVT. H.S. KASERU,92,124,34.78,40.91,YELLOW,True,False,False,3,Medium Potential,True
JAUNPUR,SHAH GANJ,9640807103,GIC MAWAI SONDHI SHAHGANJ JAUNPUR,104,208,100.0,6.12,YELLOW,False,True,False,3,Medium Potential,True
JAUNPUR,SHAH GANJ,9640803203,GOVT. H.S. NEVADA,24,25,4.17,25.0,YELLOW,False,False,False,2,Medium Potential,False
JAUNPUR,SHAH GANJ,9640806103,GOVT.U.M SCHOOL PORAI KALA JAUNPUR,107,77,-28.04,24.19,YELLOW,True,False,False,2,Medium Potential,False
JAUNPUR,SIKRARA,9640205204,GOVT H.S SCHOOL RAMNAGAR,25,33,32.0,26.92,YELLOW,False,False,False,2,Medium Potential,False
JAUNPUR,SIKRARA,9640203505,GOVT. H.S. SIKANDRA,44,56,27.27,80.65,YELLOW,False,False,False,2,Medium Potential,False
JAUNPUR,SIRKONI,9640120505,G.G.I.C.,83,112,34.94,12.0,YELLOW,True,True,False,4,High Potential,True
JAUNPUR,SIRKONI,9640113804,GOVT. H.S. PARIYAWAN,33,47,42.42,62.07,YELLOW,False,False,False,2,Medium Potential,False
JAUNPUR,SIRKONI,9640123704,GOVT. HIGH SCHOOL SURHURPUR,26,28,7.69,33.33,YELLOW,True,False,False,3,Medium Potential,True
JAUNPUR,SUITHA KALA,9642006006,GOVT. H.S. SARAI MOHUDDINPUR,59,59,0.0,145.83,YELLOW,True,False,False,2,Medium Potential,False
JAUNPUR,SUITHA KALA,9642001008,GOVT. H.S. SEWAYAN,54,64,18.52,25.49,YELLOW,False,False,False,2,Medium Potential,False
JAUNPUR,SUJAN GANJ,9641409103,GOVT.H.S. SARAI KHAANI,55,71,29.09,12.7,YELLOW,False,False,False,2,Medium Potential,False
JHANSI,BABINA,9360103006,GOVT. HIGH COLLEGE SARVA BABINA,149,152,2.01,16.92,YELLOW,True,False,False,3,Medium Potential,True
JHANSI,BABINA,9360104505,GOVT. HIGH SCHOOL -KHAJRAHA BUJURG,158,152,-3.8,3.4,YELLOW,True,False,False,1,Low Potential,False
JHANSI,BABINA,9360101605,GOVT. HIGH SCHOOL LAHAR THAKURPURA,133,122,-8.27,14.02,YELLOW,False,False,False,1,Low Potential,False
JHANSI,BABINA,9360105903,GOVT. HIGH SCHOOL PATHARI,44,81,84.09,50.0,YELLOW,True,False,False,3,Medium Potential,True
JHANSI,BABINA,9360100904,GOVT.HIGH SCHOOL BUDPURA,75,63,-16.0,16.67,YELLOW,False,False,False,1,Low Potential,False
JHANSI,BABINA,9360102005,RAJKIYA BALIKA INTER COLL.-RASOI,457,364,-20.35,-4.96,YELLOW,False,False,False,0,Low Potential,False
JHANSI,BABINA,9360106216,RAJKIYA INTER COLLEGE-RAKSHA,1323,1117,-15.57,-7.23,YELLOW,True,False,False,1,Low Potential,False
JHANSI,BAMORE,9360207306,ABHINAV VIDAHAYALA KURAITHA ,62,12,-80.65,-64.71,RED,False,False,False,0,Low Potential,False
JHANSI,BAMORE,9360207503,GOVT. HIGH SCHOOL-AHARAURA,41,53,29.27,60.61,RED,True,False,False,3,Medium Potential,True
JHANSI,BAMORE,9360204706,GOVT.HIGH SCHOOL- KARGUA KHURD,127,123,-3.15,8.85,RED,False,False,False,1,Low Potential,False
JHANSI,BANGRA,9360308307,GOVT. HIGH SCHOOL-MAGARPUR,379,316,-16.62,14.91,ORANGE,True,False,False,2,Medium Potential,False
JHANSI,BANGRA,9360305533,RAJKIYA GIRLS INTER COLLEGE-RANIPUR,431,314,-27.15,-6.55,ORANGE,False,False,False,0,Low Potential,False
JHANSI,BANGRA,9360306909,RAJKIYA INTER COLLEGE-KATERA,840,891,6.07,3.85,ORANGE,True,True,False,2,Medium Potential,False
JHANSI,BANGRA,9360307009,RAJKIYA INTER COLLEGE-SAKRAR,920,865,-5.98,-3.24,ORANGE,True,False,False,1,Low Potential,False
JHANSI,BANGRA,9360305306,RAJKIYE HIGH SCHOOL BAMHORI SAUHAGI,84,83,-1.19,1.22,ORANGE,True,False,False,1,Low Potential,False
JHANSI,BARAGAON,9360405410,GOVT HIGH SCHOOL BHOJLA,253,203,-19.76,-0.49,ORANGE,False,False,False,0,Low Potential,False
JHANSI,BARAGAON,9360405908,GOVT. GIRLS  HIGH SCHOOL. AMBA BAI,258,275,6.59,1.48,ORANGE,False,False,False,1,Low Potential,False
JHANSI,BARAGAON,9360413201,RAJKIYA BALIKA INTER COLLEGE-BARUASAGAR,464,497,7.11,8.28,ORANGE,False,True,False,2,Medium Potential,False
JHANSI,BARAGAON,9360407203,RAJKIYE HIGH SCHOOL MAVAI GIRD,85,61,-28.24,3.39,ORANGE,True,False,False,1,Low Potential,False
JHANSI,CHIRGAON,9360503004,GOVT HIGH SCHOOL- BAKUAN BUJURG,107,105,-1.87,8.25,YELLOW,False,False,False,1,Low Potential,False
JHANSI,CHIRGAON,9360507706,GOVT. HIGH SCHOOL  DHAMNA KHURD,199,184,-7.54,16.46,YELLOW,False,False,False,1,Low Potential,False
JHANSI,CHIRGAON,9360501145,PT DEEN DAYAL UPADDHYAY GOVT MODEL INTER COLLEGE PIPRA BLOCK CHIRGAON JHANSI,320,309,-3.44,-0.32,YELLOW,True,True,False,2,Medium Potential,False
JHANSI,GURSARAI,9360604803,GOVT. HIGH SCHOOL BIJAURA,88,92,4.55,0.0,RED,False,False,False,1,Low Potential,False
JHANSI,GURSARAI,9360608318,RAJKIYA BALIKA INTER COLLEGE - GURSARAI,294,215,-26.87,-16.02,RED,False,False,False,0,Low Potential,False
JHANSI,GURSARAI,9360600903,RAJKIYE INTER COLLEGE KHADOURA,159,135,-15.09,3.05,RED,True,False,False,1,Low Potential,False
JHANSI,JHANSI NAGARCHETRA,9361103861,RAJKIYA INTER COLL-GWALIOR ROAD,1199,1308,9.09,20.78,YELLOW,True,True,False,3,Medium Potential,True
JHANSI,JHANSI NAGARCHETRA,9361104514,SURAJ PRASAD INTER COLL_RAJKIYE BALIKA .-7,692,642,-7.23,-8.81,YELLOW,False,False,False,0,Low Potential,False
JHANSI,MAURANIPUR,9360803803,GOVT HIGH SCHOOL- CHAKARA,228,200,-12.28,3.63,RED,True,False,False,1,Low Potential,False
JHANSI,MAURANIPUR,9360805103,GOVT. GIRLS INTER COLLGE VEERA,109,102,-6.42,22.89,RED,True,False,False,2,Medium Potential,False
JHANSI,MAURANIPUR,9360808306,RAJIKIYE HIGH SCHOOL REVAN,333,256,-23.12,-1.16,RED,False,False,False,0,Low Potential,False
JHANSI,MAURANIPUR  N.CHETRA,9361001009,RAJKIYA KANYA INTER COLLEGE MAURANIPUR NAGAR,1118,1197,7.07,11.76,YELLOW,False,True,False,2,Medium Potential,False
JHANSI,MOTH,9360702506,GOVT. HIGH SCHOOL SAKIN,164,160,-2.44,34.45,YELLOW,True,True,False,3,Medium Potential,False
JHANSI,MOTH,9360708404,PT DEEN DAYAL UPADDHYAY GOVT MODEL INTER COLLEGE KUMHRAR MOTH JHANSI,102,132,29.41,-3.65,YELLOW,True,True,False,3,Medium Potential,True
JHANSI,MOTH,9360714414,RAJKIYA INTER COLLEGE-SAMTHAR,1057,957,-9.46,-3.82,YELLOW,True,False,False,1,Low Potential,False
JHANSI,MOTH,9360700604,RAJKIYA INTER COLLEGE-SHAJHAPUR,406,369,-9.11,0.27,YELLOW,True,True,False,2,Medium Potential,False
JYOTIBA PHULE NAGAR (AMROHA),AMROHA,9061812309,GOVT. INTER COLLEGE MITTHE PUR KALAN,83,142,71.08,-14.46,YELLOW,True,True,False,3,Medium Potential,True
JYOTIBA PHULE NAGAR (AMROHA),AMROHA,9061802809,PANDIT DEEN DAYAL UPADHYAY RAJIKYA INTER COLLEGE GAJSTHAL,211,258,22.27,-8.19,YELLOW,True,True,False,3,Medium Potential,True
JYOTIBA PHULE NAGAR (AMROHA),AMROHA,9061809103,RAJKIYA HIGH SCHOOL HASANPUR KATIA,66,59,-10.61,-28.05,YELLOW,False,False,False,0,Low Potential,False
JYOTIBA PHULE NAGAR (AMROHA),AMROHA CITY,9062202551,RAJKIYA BOYS INTER COLLEGE,403,482,19.6,4.33,ORANGE,True,True,False,2,Medium Potential,False
JYOTIBA PHULE NAGAR (AMROHA),AMROHA CITY,9062202552,RAJKIYA GIRLS INTER COLLEGE,1183,979,-17.24,-3.26,ORANGE,False,False,False,0,Low Potential,False
JYOTIBA PHULE NAGAR (AMROHA),DHANORA,9061910413,GOVT HIGH SCHOOL PATTI KHADAR,61,81,32.79,15.71,YELLOW,True,False,False,3,Medium Potential,True
JYOTIBA PHULE NAGAR (AMROHA),DHANORA,9061908602,RAJKIYA H.S. CHANDRA,19,78,310.53,110.81,YELLOW,True,False,False,3,Medium Potential,True
JYOTIBA PHULE NAGAR (AMROHA),DHANORA,9061909008,RAJKIYA H.S. DYOTI,159,110,-30.82,-9.84,YELLOW,True,False,False,1,Low Potential,False
JYOTIBA PHULE NAGAR (AMROHA),DHANORA,9061903730,RAJKIYA HIGH SCHOOL BACHRAU,208,189,-9.13,13.86,YELLOW,True,False,False,2,Medium Potential,False
JYOTIBA PHULE NAGAR (AMROHA),DHANORA,9061903723,RAJKIYA INDRAWATI GIRLS INTER,192,167,-13.02,-14.8,YELLOW,False,False,False,0,Low Potential,False
JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,9061701042,RAJKIYA BALIKA INTER COLLEGE,207,225,8.7,16.58,YELLOW,False,False,False,2,Medium Potential,False
JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,9061708103,RAJKIYA H.S. KHUGAWALI,167,163,-2.4,1.88,YELLOW,True,False,False,1,Low Potential,False
JYOTIBA PHULE NAGAR (AMROHA),GAJRAULA,9061708904,RAJKIYA H.S. YAKUBPUR,41,63,53.66,16.67,YELLOW,False,False,False,2,Medium Potential,False
JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,9064100029,GOVT INTER COLLEGE BANSKA KALAN,119,427,258.82,30.98,ORANGE,False,True,False,2,Medium Potential,False
JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,9061615003,RAJKIYA H.S. DEHRI GUJAR,56,70,25.0,14.75,ORANGE,False,False,False,2,Medium Potential,False
JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,9061600706,RAJKIYA H.S. RAHRAI,100,74,-26.0,-3.9,ORANGE,False,False,False,0,Low Potential,False
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,9062406724,AMBADKAR Govt. INTER COLLEGE UJHARI,266,264,-0.75,5.18,YELLOW,True,True,False,3,Medium Potential,False
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,9062407908,RAJKIYA H.S. ALLIPUR KHADAR,93,126,35.48,15.6,YELLOW,False,False,False,2,Medium Potential,False
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,9062401503,RAJKIYA H.S. JHUNDI MAFI,52,55,5.77,34.15,YELLOW,False,False,False,2,Medium Potential,False
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR CITY,9062500230,RAJKIYA GIRLS INTER COLLEGE,972,794,-18.31,-8.0,RED,False,False,False,0,Low Potential,False
JYOTIBA PHULE NAGAR (AMROHA),JOYA,9062123704,Govt Inter College Dhanora urf Murad Nagar,119,214,79.83,16.94,YELLOW,True,True,False,4,High Potential,True
JYOTIBA PHULE NAGAR (AMROHA),JOYA,9062108312,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE BUDHANPUR,314,332,5.73,4.73,YELLOW,True,True,False,2,Medium Potential,False
KANNAUJ,CHHIBRAMAU,9300401103,RAJKIYA H.S.S BHOJPUR NIGHOH CHHIBRAMAU,45,68,51.11,51.11,YELLOW,True,False,False,3,Medium Potential,True
KANNAUJ,CHHIBRAMAU,9300401603,RAJKIYA H.S.S. RAMKHDA CHHIBRAMAU,9,27,200.0,50.0,YELLOW,True,False,False,3,Medium Potential,True
KANNAUJ,CHHIBRAMAU,9300411109,SMT. RAMABAI GOVT. GIRLS INTER COLLEGE,123,153,24.39,-2.55,YELLOW,False,True,False,2,Medium Potential,False
KANNAUJ,GUGRAPUR,9300900103,RAJKIYA H.S.S GUGRAPUR,122,136,11.48,5.43,YELLOW,False,False,False,2,Medium Potential,False
KANNAUJ,GUGRAPUR,9300900104,RAJKIYA H.S.S.BHANWARGARHA,22,43,95.45,26.47,YELLOW,False,False,False,2,Medium Potential,False
KANNAUJ,HASERAN,9300600110,RAJKIYA H.S.S. JOGNIPUR HASERAN,21,24,14.29,50.0,YELLOW,False,False,False,2,Medium Potential,False
KANNAUJ,JALALABAD,9300701016,PT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE FATEHPUR JASODA KANNAUJ,638,570,-10.66,-13.64,YELLOW,False,True,False,1,Low Potential,False
KANNAUJ,JALALABAD,9300704302,RAJKIYA H.S.S.BAISAWARI JALALABAD,32,91,184.38,82.0,YELLOW,False,False,False,2,Medium Potential,False
KANNAUJ,KANNAUJ,9300101406, ABHINAV VIDYALAYA,114,129,13.16,6.61,YELLOW,True,True,False,4,High Potential,True
KANNAUJ,KANNAUJ,9300102803,RAJKIYA H.S.S. MITRASENPUR KANNAUJ,64,155,142.19,47.62,YELLOW,True,False,False,3,Medium Potential,True
KANNAUJ,KANNAUJ,9300100204,RAJKIYA H.S.S. MURAIYA BUJURG KANNAUJ,42,42,0.0,35.48,YELLOW,False,False,False,1,Low Potential,False
KANNAUJ,SAURIKH,9300500109,RAJKIYA H.S.S HUSEPUR KARAN,28,39,39.29,2.63,YELLOW,True,False,False,2,Medium Potential,False
KANNAUJ,SAURIKH,9300500117,RAJKIYA H.S.S KISAI JAGDISPUR,88,83,-5.68,23.88,YELLOW,False,False,False,1,Low Potential,False
KANNAUJ,TAL GRAM,9300301304,PT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE VIRAULI TALGRAM KANNAUJ,234,363,55.13,7.08,YELLOW,True,True,False,3,Medium Potential,True
KANNAUJ,TAL GRAM,9300304208,RAJKIYA H.S.S UMAEPUR TALGRAM,39,32,-17.95,14.29,YELLOW,True,False,False,2,Medium Potential,False
KANNAUJ,TAL GRAM,9300308554,RAJKIYA INTER COLLEGE SAMDHAN,131,328,150.38,14.69,YELLOW,True,True,False,3,Medium Potential,True
KANNAUJ,UMARDA,9300202008,GOVT. INTER COLLEGE,514,398,-22.57,-14.04,RED,True,True,False,2,Medium Potential,False
KANNAUJ,UMARDA,9300200106,RAJKIYA H.S.S DYODA UMARDA,19,17,-10.53,-15.0,RED,False,False,False,0,Low Potential,False
KANNAUJ,UMARDA,9300200105,RAJKIYA H.S.S FULWARI UMARDA,23,23,0.0,-20.69,RED,False,False,False,0,Low Potential,False
KANPUR DEHAT,AKBARPUR,9330100126,GOVT.H.S.SCHOOL BARA,169,122,-27.81,0.83,RED,True,False,False,1,Low Potential,False
KANPUR DEHAT,AMARAUDHA,9330210405,GOVT.GIRLS INTER COLLEGE PUKHRAYAN,596,661,10.91,2.01,YELLOW,False,True,False,1,Low Potential,False
KANPUR DEHAT,AMARAUDHA,9330203303,GOVT.H.S.BARAULI,28,39,39.29,44.44,YELLOW,True,False,False,3,Medium Potential,True
KANPUR DEHAT,AMARAUDHA,9330216106,GOVT.H.S.SCHOOL DEVRAHAT,40,67,67.5,19.64,YELLOW,True,False,False,3,Medium Potential,True
KANPUR DEHAT,DERAPUR,9330301703,GOVT. H.S. SCHOOL DILAULIY KD.,48,69,43.75,11.29,GREEN,True,False,False,3,Medium Potential,True
KANPUR DEHAT,JHINJHAK,9330401204,GOVT.H.S.SCHOOL BACHITPURVA K.D.,33,97,193.94,1.04,GREEN,False,False,False,1,Low Potential,False
KANPUR DEHAT,JHINJHAK,9330405910,GOVT.H.S.SCHOOL MANGALPUR K.D.,109,132,21.1,26.92,GREEN,True,False,False,3,Medium Potential,True
KANPUR DEHAT,MAITHA,9330708404,GOVT.H.S.SCHOOL RAWATPUR CHAMPATPUR K.D.,22,56,154.55,33.33,GREEN,False,False,False,2,Medium Potential,False
KANPUR DEHAT,MALASA,9330608004,GOVT.H.S.S. PULANDER,29,34,17.24,21.43,YELLOW,True,False,False,3,Medium Potential,True
KANPUR DEHAT,MALASA,9330607106,GOVT.H.S.SCHOOL MALASA,43,59,37.21,-11.94,YELLOW,True,False,False,2,Medium Potential,False
KANPUR DEHAT,RAJPUR,9330809203,GOVT.H.S.JAISALPUR,34,53,55.88,47.22,YELLOW,False,False,False,2,Medium Potential,False
KANPUR DEHAT,RAJPUR,9330808704,GOVT.HIGH SCHOOL BEHMAI,16,33,106.25,3.12,YELLOW,True,False,False,2,Medium Potential,False
KANPUR DEHAT,RASULABAD,9330914307,GOVT.  HIGHER SECONDARY SCHOOLJOT,35,79,125.71,-1.25,YELLOW,True,False,False,2,Medium Potential,False
KANPUR DEHAT,RASULABAD,9330907717,GOVT.G.I.C.RASULABAD,111,70,-36.94,-40.68,YELLOW,False,False,False,0,Low Potential,False
KANPUR DEHAT,RASULABAD,9330908805,GOVT.GIRLS I.C.SIMRAMAU,63,129,104.76,20.56,YELLOW,True,True,False,4,High Potential,True
KANPUR DEHAT,SANDALPUR,9331104705,GOVT.H.S.SCHOOL PINDATHU K.D.,31,37,19.35,23.33,YELLOW,False,False,False,2,Medium Potential,False
KANPUR DEHAT,SARVANKHERA,9331009804,GOVT.H.S.SCHOOL KERSA,110,90,-18.18,-9.09,RED,True,False,False,1,Low Potential,False
KANPUR NAGAR,BHITERGAON,9340800704,GOVT HIGH SCHOOL KORTHA,93,84,-9.68,6.33,ORANGE,True,False,False,2,Medium Potential,False
KANPUR NAGAR,BIDHNU,9340200109,GIC H S SCHOOL KHERSA,508,425,-16.34,-2.75,RED,True,False,False,1,Low Potential,False
KANPUR NAGAR,BILHAUR,9340611801,RAJKIYA HIGH SCHOOL BIBPUR BILHAUR,143,162,13.29,29.6,YELLOW,False,False,False,2,Medium Potential,False
KANPUR NAGAR,BILHAUR,9340602306,"RAJKIYA HIGH SCHOOL, RADHAN BILHAUR",48,53,10.42,51.43,YELLOW,True,False,False,3,Medium Potential,True
KANPUR NAGAR,CHAUBEPUR,9340404805,GOVT HIGH SCHOOL RAI GOPALPUR,187,111,-40.64,-10.48,RED,False,False,False,0,Low Potential,False
KANPUR NAGAR,GHATAMPUR,9340907956,GOVERNMENT GIRLS HIGHER SECONDARY SCHOOL,509,482,-5.3,3.21,RED,False,True,False,1,Low Potential,False
KANPUR NAGAR,GHATAMPUR,9340901903,GOVT HIGH SCHOOL,93,63,-32.26,-18.18,RED,False,False,False,0,Low Potential,False
KANPUR NAGAR,GHATAMPUR,9340912902,GOVT HIGH SCHOOL KASIMPUR,82,62,-24.39,-18.42,RED,False,False,False,0,Low Potential,False
KANPUR NAGAR,KAKWAN,9340701803,GOVT HIGH SCHOOL UTTANPUR,81,77,-4.94,2.67,YELLOW,False,False,False,0,Low Potential,False
KANPUR NAGAR,KALYANPUR,9340303711,GOVT HIGH SCHOOL,175,109,-37.71,9.0,ORANGE,False,False,False,1,Low Potential,False
KANPUR NAGAR,KALYANPUR,9340301105,GOVT HIGH SCHOOL BAIKUNTHPUR,151,184,21.85,38.35,ORANGE,False,False,False,2,Medium Potential,False
KANPUR NAGAR,KALYANPUR,9340302810,GOVT. HIGH SCHOOL BHAUTI,792,904,14.14,5.73,ORANGE,True,True,False,3,Medium Potential,True
KANPUR NAGAR,KALYANPUR,9340300618,IC GGIC SINGHPUR,458,369,-19.43,-9.34,ORANGE,False,False,False,0,Low Potential,False
KANPUR NAGAR,PATARA,9341009102,GOVT HIGH SCHOOL KAKRAHIYA,100,101,1.0,1.0,ORANGE,False,False,False,1,Low Potential,False
KANPUR NAGAR,PATARA,9341005107,GOVT. HIGH SCHOOL JAHANGIRABAD,121,97,-19.83,29.33,ORANGE,False,False,False,1,Low Potential,False
KANPUR NAGAR,PREMNAGAR,9341112602,GOVT. BALIKA I.C. CHUNNIGANJ,371,552,48.79,17.7,YELLOW,False,True,False,2,Medium Potential,False
KANPUR NAGAR,PREMNAGAR,9341400144,GOVT. INTER COLLEGE,205,310,51.22,-1.59,YELLOW,True,True,False,2,Medium Potential,False
KANPUR NAGAR,SARSAUL,9340102922,G.G.I.C.,297,189,-36.36,-1.56,RED,False,False,False,0,Low Potential,False
KANPUR NAGAR,SARSAUL,9340101506,GOVT HIGH SCHOOL TILSAHRI BUJURG,97,60,-38.14,-3.23,RED,False,False,False,0,Low Potential,False
KANPUR NAGAR,SHASTRI NAGAR,9341500180,GOVT. GIRLS INTER COLLEGE VIJAY NAGAR,325,245,-24.62,-10.26,RED,False,False,False,0,Low Potential,False
KANPUR NAGAR,SHIVRAJPUR,9340500805,GOVT HIGH SCHOOL BEERA MAU,96,105,9.38,38.16,YELLOW,True,False,False,3,Medium Potential,True
KANSHIRAM NAGAR,AMAPUR,9720208703,GOVERNMENT HIGHSCHOOL NAGLA YADKARAN ANMAPUR KASGANJ,93,139,49.46,2.21,GREEN,False,False,False,1,Low Potential,False
